"sample","fastq_1","fastq_2","id","run_accession","experiment_accession","sample_accession","secondary_sample_accession","study_accession","secondary_study_accession","submission_accession","run_alias","experiment_alias","sample_alias","study_alias","library_layout","library_selection","library_source","library_strategy","library_name","instrument_model","instrument_platform","base_count","read_count","tax_id","scientific_name","sample_title","experiment_title","study_title","sample_description","fastq_md5","fastq_bytes","fastq_ftp","fastq_galaxy","fastq_aspera"
"ERX10644575","/seqFiles/fastq/ERX10644575_ERR11217697_1.fastq.gz","/seqFiles/fastq/ERX10644575_ERR11217697_2.fastq.gz","ERX10644575_ERR11217697","ERR11217697","ERX10644575","SAMEA112890665","ERS14896805","PRJEB61284","ERP146383","ERA21818823","E-MTAB-12836:bldB_whiJ9_C_R","E-MTAB-12836:bldB_whiJ9-C_p","E-MTAB-12836:bldB_whiJ9-C","E-MTAB-12836","PAIRED","RANDOM","TRANSCRIPTOMIC","RNA-Seq","bldB_whiJ9-C_p","Illumina NovaSeq 6000","ILLUMINA","8236726623","60547886","54571","Streptomyces venezuelae","bldB_whiJ9-C","Illumina NovaSeq 6000 sequencing: RNA-Seq of Streptomyces venezuelae NRRL B65442 to compare global gene expression between the wild-type and bldB deletion strain and, wild-type and bldB plus whiJ9 double mutant after 14 hours growth in liquid medium.","RNA-Seq of Streptomyces venezuelae NRRL B65442 to compare global gene expression between the wild-type and bldB deletion strain and, wild-type and bldB plus whiJ9 double mutant after 14 hours growth in liquid medium.","Protocols: Mycelial mass was harvested by centrifugation for 30 ml cultures grown overnight (14 hours). Streptomyces venezuelae NRRL B-65442 (Wild-type and BldB deletion strain and the BldB WhiJ9 double deletion strain were all grown in triplicates for in 30 ml shaken cultures at 30 degrees Celsius in the Maltose-Yeast extract-Malt Extract (MYM) medium supplemented with R2 trace element solution. The .bam files produced by aligning the reads to the genome were used as input to the featureCounts tool of the Bioconductor package Rsubread (version 2.0.0) along with a a .saf file containing coordinates of genes in the genome. This produced a table of counts of reads mapping to every gene in the genome. Mycelial pellets were washed with 1x PBS followed by lysis and RNA purification using the RNEasy kit (Quiagen). Purified RNA samples were treated with on-column DNase I (Qiagen), followed by an additional DNase I treatment (Turbo DNA-free, Invitrogen). rRNA depletion and Library construction were carried out by Genewiz (NJ, USA).","53cba37775d49a7d625d3670717dcabb;1e10ffe9025cbb05a9578447f98cb07c","1544900570;1624684834","ftp.sra.ebi.ac.uk/vol1/fastq/ERR112/097/ERR11217697/ERR11217697_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR112/097/ERR11217697/ERR11217697_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/ERR112/097/ERR11217697/ERR11217697_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR112/097/ERR11217697/ERR11217697_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/ERR112/097/ERR11217697/ERR11217697_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR112/097/ERR11217697/ERR11217697_2.fastq.gz"
"ERX10644576","/seqFiles/fastq/ERX10644576_ERR11217698_1.fastq.gz","/seqFiles/fastq/ERX10644576_ERR11217698_2.fastq.gz","ERX10644576_ERR11217698","ERR11217698","ERX10644576","SAMEA112890666","ERS14896806","PRJEB61284","ERP146383","ERA21818823","E-MTAB-12836:WT_A_R","E-MTAB-12836:WT-A_p","E-MTAB-12836:WT-A","E-MTAB-12836","PAIRED","RANDOM","TRANSCRIPTOMIC","RNA-Seq","WT-A_p","Illumina NovaSeq 6000","ILLUMINA","6549593342","46413682","54571","Streptomyces venezuelae","WT-A","Illumina NovaSeq 6000 sequencing: RNA-Seq of Streptomyces venezuelae NRRL B65442 to compare global gene expression between the wild-type and bldB deletion strain and, wild-type and bldB plus whiJ9 double mutant after 14 hours growth in liquid medium.","RNA-Seq of Streptomyces venezuelae NRRL B65442 to compare global gene expression between the wild-type and bldB deletion strain and, wild-type and bldB plus whiJ9 double mutant after 14 hours growth in liquid medium.","Protocols: Mycelial mass was harvested by centrifugation for 30 ml cultures grown overnight (14 hours). Streptomyces venezuelae NRRL B-65442 (Wild-type and BldB deletion strain and the BldB WhiJ9 double deletion strain were all grown in triplicates for in 30 ml shaken cultures at 30 degrees Celsius in the Maltose-Yeast extract-Malt Extract (MYM) medium supplemented with R2 trace element solution. The .bam files produced by aligning the reads to the genome were used as input to the featureCounts tool of the Bioconductor package Rsubread (version 2.0.0) along with a a .saf file containing coordinates of genes in the genome. This produced a table of counts of reads mapping to every gene in the genome. Mycelial pellets were washed with 1x PBS followed by lysis and RNA purification using the RNEasy kit (Quiagen). Purified RNA samples were treated with on-column DNase I (Qiagen), followed by an additional DNase I treatment (Turbo DNA-free, Invitrogen). rRNA depletion and Library construction were carried out by Genewiz (NJ, USA).","ffc9da0dc2d2aab47a9e54fffc058403;3b36d24f5729ab2cd08fdedda00b8c31","1088425979;1115065862","ftp.sra.ebi.ac.uk/vol1/fastq/ERR112/098/ERR11217698/ERR11217698_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR112/098/ERR11217698/ERR11217698_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/ERR112/098/ERR11217698/ERR11217698_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR112/098/ERR11217698/ERR11217698_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/ERR112/098/ERR11217698/ERR11217698_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR112/098/ERR11217698/ERR11217698_2.fastq.gz"
"ERX10644577","/seqFiles/fastq/ERX10644577_ERR11217699_1.fastq.gz","/seqFiles/fastq/ERX10644577_ERR11217699_2.fastq.gz","ERX10644577_ERR11217699","ERR11217699","ERX10644577","SAMEA112890667","ERS14896807","PRJEB61284","ERP146383","ERA21818823","E-MTAB-12836:WT_B_R","E-MTAB-12836:WT-B_p","E-MTAB-12836:WT-B","E-MTAB-12836","PAIRED","RANDOM","TRANSCRIPTOMIC","RNA-Seq","WT-B_p","Illumina NovaSeq 6000","ILLUMINA","16749121070","118245336","54571","Streptomyces venezuelae","WT-B","Illumina NovaSeq 6000 sequencing: RNA-Seq of Streptomyces venezuelae NRRL B65442 to compare global gene expression between the wild-type and bldB deletion strain and, wild-type and bldB plus whiJ9 double mutant after 14 hours growth in liquid medium.","RNA-Seq of Streptomyces venezuelae NRRL B65442 to compare global gene expression between the wild-type and bldB deletion strain and, wild-type and bldB plus whiJ9 double mutant after 14 hours growth in liquid medium.","Protocols: Mycelial mass was harvested by centrifugation for 30 ml cultures grown overnight (14 hours). Streptomyces venezuelae NRRL B-65442 (Wild-type and BldB deletion strain and the BldB WhiJ9 double deletion strain were all grown in triplicates for in 30 ml shaken cultures at 30 degrees Celsius in the Maltose-Yeast extract-Malt Extract (MYM) medium supplemented with R2 trace element solution. The .bam files produced by aligning the reads to the genome were used as input to the featureCounts tool of the Bioconductor package Rsubread (version 2.0.0) along with a a .saf file containing coordinates of genes in the genome. This produced a table of counts of reads mapping to every gene in the genome. Mycelial pellets were washed with 1x PBS followed by lysis and RNA purification using the RNEasy kit (Quiagen). Purified RNA samples were treated with on-column DNase I (Qiagen), followed by an additional DNase I treatment (Turbo DNA-free, Invitrogen). rRNA depletion and Library construction were carried out by Genewiz (NJ, USA).","1360a6fa84b723822b52472644b7a6b8;e465b44d7fffa9961ff5613408675fda","2880869470;2958639271","ftp.sra.ebi.ac.uk/vol1/fastq/ERR112/099/ERR11217699/ERR11217699_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR112/099/ERR11217699/ERR11217699_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/ERR112/099/ERR11217699/ERR11217699_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR112/099/ERR11217699/ERR11217699_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/ERR112/099/ERR11217699/ERR11217699_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR112/099/ERR11217699/ERR11217699_2.fastq.gz"
"ERX10644578","/seqFiles/fastq/ERX10644578_ERR11217700_1.fastq.gz","/seqFiles/fastq/ERX10644578_ERR11217700_2.fastq.gz","ERX10644578_ERR11217700","ERR11217700","ERX10644578","SAMEA112890668","ERS14896808","PRJEB61284","ERP146383","ERA21818823","E-MTAB-12836:WT_C_R","E-MTAB-12836:WT-C_p","E-MTAB-12836:WT-C","E-MTAB-12836","PAIRED","RANDOM","TRANSCRIPTOMIC","RNA-Seq","WT-C_p","Illumina NovaSeq 6000","ILLUMINA","12271960660","86391358","54571","Streptomyces venezuelae","WT-C","Illumina NovaSeq 6000 sequencing: RNA-Seq of Streptomyces venezuelae NRRL B65442 to compare global gene expression between the wild-type and bldB deletion strain and, wild-type and bldB plus whiJ9 double mutant after 14 hours growth in liquid medium.","RNA-Seq of Streptomyces venezuelae NRRL B65442 to compare global gene expression between the wild-type and bldB deletion strain and, wild-type and bldB plus whiJ9 double mutant after 14 hours growth in liquid medium.","Protocols: Mycelial mass was harvested by centrifugation for 30 ml cultures grown overnight (14 hours). Streptomyces venezuelae NRRL B-65442 (Wild-type and BldB deletion strain and the BldB WhiJ9 double deletion strain were all grown in triplicates for in 30 ml shaken cultures at 30 degrees Celsius in the Maltose-Yeast extract-Malt Extract (MYM) medium supplemented with R2 trace element solution. The .bam files produced by aligning the reads to the genome were used as input to the featureCounts tool of the Bioconductor package Rsubread (version 2.0.0) along with a a .saf file containing coordinates of genes in the genome. This produced a table of counts of reads mapping to every gene in the genome. Mycelial pellets were washed with 1x PBS followed by lysis and RNA purification using the RNEasy kit (Quiagen). Purified RNA samples were treated with on-column DNase I (Qiagen), followed by an additional DNase I treatment (Turbo DNA-free, Invitrogen). rRNA depletion and Library construction were carried out by Genewiz (NJ, USA).","f438e58cbfffda4aa1435a59a8d03d70;3c9d4ebb23c57b017177317c115a1825","2086768521;2053194538","ftp.sra.ebi.ac.uk/vol1/fastq/ERR112/000/ERR11217700/ERR11217700_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR112/000/ERR11217700/ERR11217700_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/ERR112/000/ERR11217700/ERR11217700_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR112/000/ERR11217700/ERR11217700_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/ERR112/000/ERR11217700/ERR11217700_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR112/000/ERR11217700/ERR11217700_2.fastq.gz"
"ERX11728111","/seqFiles/fastq/ERX11728111_ERR12351249_1.fastq.gz","/seqFiles/fastq/ERX11728111_ERR12351249_2.fastq.gz","ERX11728111_ERR12351249","ERR12351249","ERX11728111","SAMEA114856159","ERS17281026","PRJEB70930","ERP155831","ERA27693193","E-MTAB-13607:JM01_001_R","E-MTAB-13607:JM_001_p","E-MTAB-13607:JM_001","E-MTAB-13607","PAIRED","RANDOM","TRANSCRIPTOMIC","RNA-Seq","JM_001_p","Illumina NovaSeq 6000","ILLUMINA","3638813159","25683216","54571","Streptomyces venezuelae","JM_001","Illumina NovaSeq 6000 sequencing: Global transcript levels during growth of Streptomyces venezuelae wild-type strain","Global transcript levels during growth of Streptomyces venezuelae wild-type strain","Protocols: RNA was isolated from Streptomyces venezeulae wild-type strain cultivated in 5 mL MYM liquid medium for 10, 15, or 20 hours (each time point in triplicate). Mycelia were collected by centrifugation, frozen, and stored at -70°C for subsequent RNA isolation. RNA from mycelia was isolated using the GeneJET RNA isolation kit (Thermo Fisher Scientific, US). The lysozyme concentration in the suspension buffer was increased to up to 10 mg/mL to improve the yield of mycelium lysis. The isolated RNA was digested with TURBO DNase I (Invitrogen, United States) and subsequently, purified and concentrated using a GeneJET RNA Cleanup kit (Thermo Fischer Scientific, US) RNA libraries were prepared for sequencing using standard Illumina protocols (NEBNext Ultra II Directional RNA Library Prep Kit). rRNA was removed using Ribo-Zero Ribosoma RNA Removal Kit (Illumina)","689aa3d9a60b2a9de2299e855ce5c42f;1a0298c4efa4d125329cec5d808724a4","761163044;769163169","ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/049/ERR12351249/ERR12351249_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/049/ERR12351249/ERR12351249_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/049/ERR12351249/ERR12351249_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/049/ERR12351249/ERR12351249_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/ERR123/049/ERR12351249/ERR12351249_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR123/049/ERR12351249/ERR12351249_2.fastq.gz"
"ERX11728112","/seqFiles/fastq/ERX11728112_ERR12351250_1.fastq.gz","/seqFiles/fastq/ERX11728112_ERR12351250_2.fastq.gz","ERX11728112_ERR12351250","ERR12351250","ERX11728112","SAMEA114856160","ERS17281027","PRJEB70930","ERP155831","ERA27693193","E-MTAB-13607:JM02_001_R","E-MTAB-13607:JM_002_p","E-MTAB-13607:JM_002","E-MTAB-13607","PAIRED","RANDOM","TRANSCRIPTOMIC","RNA-Seq","JM_002_p","Illumina NovaSeq 6000","ILLUMINA","10120352472","71106472","54571","Streptomyces venezuelae","JM_002","Illumina NovaSeq 6000 sequencing: Global transcript levels during growth of Streptomyces venezuelae wild-type strain","Global transcript levels during growth of Streptomyces venezuelae wild-type strain","Protocols: RNA was isolated from Streptomyces venezeulae wild-type strain cultivated in 5 mL MYM liquid medium for 10, 15, or 20 hours (each time point in triplicate). Mycelia were collected by centrifugation, frozen, and stored at -70°C for subsequent RNA isolation. RNA from mycelia was isolated using the GeneJET RNA isolation kit (Thermo Fisher Scientific, US). The lysozyme concentration in the suspension buffer was increased to up to 10 mg/mL to improve the yield of mycelium lysis. The isolated RNA was digested with TURBO DNase I (Invitrogen, United States) and subsequently, purified and concentrated using a GeneJET RNA Cleanup kit (Thermo Fischer Scientific, US) RNA libraries were prepared for sequencing using standard Illumina protocols (NEBNext Ultra II Directional RNA Library Prep Kit). rRNA was removed using Ribo-Zero Ribosoma RNA Removal Kit (Illumina)","4d60fb3fba74a4ec572a25d193501575;78d4e8cadb95e006440ac8e804c5590b","2117267523;2086401451","ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/050/ERR12351250/ERR12351250_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/050/ERR12351250/ERR12351250_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/050/ERR12351250/ERR12351250_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/050/ERR12351250/ERR12351250_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/ERR123/050/ERR12351250/ERR12351250_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR123/050/ERR12351250/ERR12351250_2.fastq.gz"
"ERX11728113","/seqFiles/fastq/ERX11728113_ERR12351251_1.fastq.gz","/seqFiles/fastq/ERX11728113_ERR12351251_2.fastq.gz","ERX11728113_ERR12351251","ERR12351251","ERX11728113","SAMEA114856161","ERS17281028","PRJEB70930","ERP155831","ERA27693193","E-MTAB-13607:JM03_001_R","E-MTAB-13607:JM_003_p","E-MTAB-13607:JM_003","E-MTAB-13607","PAIRED","RANDOM","TRANSCRIPTOMIC","RNA-Seq","JM_003_p","Illumina NovaSeq 6000","ILLUMINA","3922019106","27493786","54571","Streptomyces venezuelae","JM_003","Illumina NovaSeq 6000 sequencing: Global transcript levels during growth of Streptomyces venezuelae wild-type strain","Global transcript levels during growth of Streptomyces venezuelae wild-type strain","Protocols: RNA was isolated from Streptomyces venezeulae wild-type strain cultivated in 5 mL MYM liquid medium for 10, 15, or 20 hours (each time point in triplicate). Mycelia were collected by centrifugation, frozen, and stored at -70°C for subsequent RNA isolation. RNA from mycelia was isolated using the GeneJET RNA isolation kit (Thermo Fisher Scientific, US). The lysozyme concentration in the suspension buffer was increased to up to 10 mg/mL to improve the yield of mycelium lysis. The isolated RNA was digested with TURBO DNase I (Invitrogen, United States) and subsequently, purified and concentrated using a GeneJET RNA Cleanup kit (Thermo Fischer Scientific, US) RNA libraries were prepared for sequencing using standard Illumina protocols (NEBNext Ultra II Directional RNA Library Prep Kit). rRNA was removed using Ribo-Zero Ribosoma RNA Removal Kit (Illumina)","a0f9c2eef79d94285af1790805e24b06;62156a0edb8e79adb3522c8a2fd69149","840722219;831155843","ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/051/ERR12351251/ERR12351251_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/051/ERR12351251/ERR12351251_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/051/ERR12351251/ERR12351251_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/051/ERR12351251/ERR12351251_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/ERR123/051/ERR12351251/ERR12351251_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR123/051/ERR12351251/ERR12351251_2.fastq.gz"
"ERX11728114","/seqFiles/fastq/ERX11728114_ERR12351252_1.fastq.gz","/seqFiles/fastq/ERX11728114_ERR12351252_2.fastq.gz","ERX11728114_ERR12351252","ERR12351252","ERX11728114","SAMEA114856162","ERS17281029","PRJEB70930","ERP155831","ERA27693193","E-MTAB-13607:JM04_001_R","E-MTAB-13607:JM_004_p","E-MTAB-13607:JM_004","E-MTAB-13607","PAIRED","RANDOM","TRANSCRIPTOMIC","RNA-Seq","JM_004_p","Illumina NovaSeq 6000","ILLUMINA","3124897200","22051016","54571","Streptomyces venezuelae","JM_004","Illumina NovaSeq 6000 sequencing: Global transcript levels during growth of Streptomyces venezuelae wild-type strain","Global transcript levels during growth of Streptomyces venezuelae wild-type strain","Protocols: RNA was isolated from Streptomyces venezeulae wild-type strain cultivated in 5 mL MYM liquid medium for 10, 15, or 20 hours (each time point in triplicate). Mycelia were collected by centrifugation, frozen, and stored at -70°C for subsequent RNA isolation. RNA from mycelia was isolated using the GeneJET RNA isolation kit (Thermo Fisher Scientific, US). The lysozyme concentration in the suspension buffer was increased to up to 10 mg/mL to improve the yield of mycelium lysis. The isolated RNA was digested with TURBO DNase I (Invitrogen, United States) and subsequently, purified and concentrated using a GeneJET RNA Cleanup kit (Thermo Fischer Scientific, US) RNA libraries were prepared for sequencing using standard Illumina protocols (NEBNext Ultra II Directional RNA Library Prep Kit). rRNA was removed using Ribo-Zero Ribosoma RNA Removal Kit (Illumina)","7db6ace23eadf0ad47d59b2d1638fc49;caa206db87362310b9e70770d2042c44","631893240;617962064","ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/052/ERR12351252/ERR12351252_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/052/ERR12351252/ERR12351252_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/052/ERR12351252/ERR12351252_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/052/ERR12351252/ERR12351252_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/ERR123/052/ERR12351252/ERR12351252_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR123/052/ERR12351252/ERR12351252_2.fastq.gz"
"ERX11728115","/seqFiles/fastq/ERX11728115_ERR12351253_1.fastq.gz","/seqFiles/fastq/ERX11728115_ERR12351253_2.fastq.gz","ERX11728115_ERR12351253","ERR12351253","ERX11728115","SAMEA114856163","ERS17281030","PRJEB70930","ERP155831","ERA27693193","E-MTAB-13607:JM05_001_R","E-MTAB-13607:JM_005_p","E-MTAB-13607:JM_005","E-MTAB-13607","PAIRED","RANDOM","TRANSCRIPTOMIC","RNA-Seq","JM_005_p","Illumina NovaSeq 6000","ILLUMINA","3151280966","22217116","54571","Streptomyces venezuelae","JM_005","Illumina NovaSeq 6000 sequencing: Global transcript levels during growth of Streptomyces venezuelae wild-type strain","Global transcript levels during growth of Streptomyces venezuelae wild-type strain","Protocols: RNA was isolated from Streptomyces venezeulae wild-type strain cultivated in 5 mL MYM liquid medium for 10, 15, or 20 hours (each time point in triplicate). Mycelia were collected by centrifugation, frozen, and stored at -70°C for subsequent RNA isolation. RNA from mycelia was isolated using the GeneJET RNA isolation kit (Thermo Fisher Scientific, US). The lysozyme concentration in the suspension buffer was increased to up to 10 mg/mL to improve the yield of mycelium lysis. The isolated RNA was digested with TURBO DNase I (Invitrogen, United States) and subsequently, purified and concentrated using a GeneJET RNA Cleanup kit (Thermo Fischer Scientific, US) RNA libraries were prepared for sequencing using standard Illumina protocols (NEBNext Ultra II Directional RNA Library Prep Kit). rRNA was removed using Ribo-Zero Ribosoma RNA Removal Kit (Illumina)","e9239624830d51924e6c34b455298011;01706452db8168fa0fc08a75f18de420","609919450;603605785","ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/053/ERR12351253/ERR12351253_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/053/ERR12351253/ERR12351253_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/053/ERR12351253/ERR12351253_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/053/ERR12351253/ERR12351253_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/ERR123/053/ERR12351253/ERR12351253_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR123/053/ERR12351253/ERR12351253_2.fastq.gz"
"ERX11728116","/seqFiles/fastq/ERX11728116_ERR12351254_1.fastq.gz","/seqFiles/fastq/ERX11728116_ERR12351254_2.fastq.gz","ERX11728116_ERR12351254","ERR12351254","ERX11728116","SAMEA114856164","ERS17281031","PRJEB70930","ERP155831","ERA27693193","E-MTAB-13607:JM06_001_R","E-MTAB-13607:JM_006_p","E-MTAB-13607:JM_006","E-MTAB-13607","PAIRED","RANDOM","TRANSCRIPTOMIC","RNA-Seq","JM_006_p","Illumina NovaSeq 6000","ILLUMINA","3055227078","21514062","54571","Streptomyces venezuelae","JM_006","Illumina NovaSeq 6000 sequencing: Global transcript levels during growth of Streptomyces venezuelae wild-type strain","Global transcript levels during growth of Streptomyces venezuelae wild-type strain","Protocols: RNA was isolated from Streptomyces venezeulae wild-type strain cultivated in 5 mL MYM liquid medium for 10, 15, or 20 hours (each time point in triplicate). Mycelia were collected by centrifugation, frozen, and stored at -70°C for subsequent RNA isolation. RNA from mycelia was isolated using the GeneJET RNA isolation kit (Thermo Fisher Scientific, US). The lysozyme concentration in the suspension buffer was increased to up to 10 mg/mL to improve the yield of mycelium lysis. The isolated RNA was digested with TURBO DNase I (Invitrogen, United States) and subsequently, purified and concentrated using a GeneJET RNA Cleanup kit (Thermo Fischer Scientific, US) RNA libraries were prepared for sequencing using standard Illumina protocols (NEBNext Ultra II Directional RNA Library Prep Kit). rRNA was removed using Ribo-Zero Ribosoma RNA Removal Kit (Illumina)","4efeecd7092f3354810d98d38a9cf2c6;52c6a477e724da5fda2a9071c5924eda","616827415;620487131","ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/054/ERR12351254/ERR12351254_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/054/ERR12351254/ERR12351254_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/054/ERR12351254/ERR12351254_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/054/ERR12351254/ERR12351254_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/ERR123/054/ERR12351254/ERR12351254_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR123/054/ERR12351254/ERR12351254_2.fastq.gz"
"ERX11728117","/seqFiles/fastq/ERX11728117_ERR12351255_1.fastq.gz","/seqFiles/fastq/ERX11728117_ERR12351255_2.fastq.gz","ERX11728117_ERR12351255","ERR12351255","ERX11728117","SAMEA114856165","ERS17281032","PRJEB70930","ERP155831","ERA27693193","E-MTAB-13607:JM07_001_R","E-MTAB-13607:JM_007_p","E-MTAB-13607:JM_007","E-MTAB-13607","PAIRED","RANDOM","TRANSCRIPTOMIC","RNA-Seq","JM_007_p","Illumina NovaSeq 6000","ILLUMINA","3035562951","21908120","54571","Streptomyces venezuelae","JM_007","Illumina NovaSeq 6000 sequencing: Global transcript levels during growth of Streptomyces venezuelae wild-type strain","Global transcript levels during growth of Streptomyces venezuelae wild-type strain","Protocols: RNA was isolated from Streptomyces venezeulae wild-type strain cultivated in 5 mL MYM liquid medium for 10, 15, or 20 hours (each time point in triplicate). Mycelia were collected by centrifugation, frozen, and stored at -70°C for subsequent RNA isolation. RNA from mycelia was isolated using the GeneJET RNA isolation kit (Thermo Fisher Scientific, US). The lysozyme concentration in the suspension buffer was increased to up to 10 mg/mL to improve the yield of mycelium lysis. The isolated RNA was digested with TURBO DNase I (Invitrogen, United States) and subsequently, purified and concentrated using a GeneJET RNA Cleanup kit (Thermo Fischer Scientific, US) RNA libraries were prepared for sequencing using standard Illumina protocols (NEBNext Ultra II Directional RNA Library Prep Kit). rRNA was removed using Ribo-Zero Ribosoma RNA Removal Kit (Illumina)","8531d6915c9d0b2b9f65876c5dc5d586;f2badc85f6496b03136d285c0d8c3dde","577513288;578517099","ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/055/ERR12351255/ERR12351255_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/055/ERR12351255/ERR12351255_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/055/ERR12351255/ERR12351255_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/055/ERR12351255/ERR12351255_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/ERR123/055/ERR12351255/ERR12351255_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR123/055/ERR12351255/ERR12351255_2.fastq.gz"
