sample,fastq_1,fastq_2,id,run_accession,experiment_accession,sample_accession,secondary_sample_accession,study_accession,secondary_study_accession,submission_accession,run_alias,experiment_alias,sample_alias,study_alias,library_layout,library_selection,library_source,library_strategy,library_name,instrument_model,instrument_platform,base_count,read_count,tax_id,scientific_name,sample_title,experiment_title,study_title,sample_description,fastq_md5,fastq_bytes,fastq_ftp,fastq_galaxy,fastq_aspera
SRX21320998,/seqFiles/fastq/SRX21320998_SRR25592599_1.fastq.gz,/seqFiles/fastq/SRX21320998_SRR25592599_2.fastq.gz,SRX21320998_SRR25592599,SRR25592599,SRX21320998,SAMN36920000,SRS18568429,PRJNA1003853,SRP454354,SRA1689879,GSM7698512_r1,GSM7698512_r1,GSM7698512,GSE240471,PAIRED,cDNA,TRANSCRIPTOMIC,RNA-Seq,GSM7698512,NextSeq 500,ILLUMINA,757622201,10050339,1886,Streptomyces albidoflavus,"Del14-4N24 DnybW PkasOP::nybF::zwf2, 70 h , C","NextSeq 500 sequencing: GSM7698512: Del14-4N24 DnybW PkasOP::nybF::zwf2, 70 h , C Streptomyces albidoflavus RNA-Seq",Systems metabolic engineering of Streptomyces albus for advanced production of the reverse antibiotic nybomycin,"Del14-4N24 DnybW PkasOP::nybF::zwf2, 70 h , C",e8732bd4e4fda20c4680f899a739c98d;32a3d010daa14fde35da11ed8c71efe3,191383195;196561803,ftp.sra.ebi.ac.uk/vol1/fastq/SRR255/099/SRR25592599/SRR25592599_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR255/099/SRR25592599/SRR25592599_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR255/099/SRR25592599/SRR25592599_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR255/099/SRR25592599/SRR25592599_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR255/099/SRR25592599/SRR25592599_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR255/099/SRR25592599/SRR25592599_2.fastq.gz
SRX21320999,/seqFiles/fastq/SRX21320999_SRR25592598_1.fastq.gz,/seqFiles/fastq/SRX21320999_SRR25592598_2.fastq.gz,SRX21320999_SRR25592598,SRR25592598,SRX21320999,SAMN36919999,SRS18568430,PRJNA1003853,SRP454354,SRA1689879,GSM7698513_r1,GSM7698513_r1,GSM7698513,GSE240471,PAIRED,cDNA,TRANSCRIPTOMIC,RNA-Seq,GSM7698513,NextSeq 500,ILLUMINA,672256282,8915434,1886,Streptomyces albidoflavus,"Del14-4N24 DnybW PkasOP::nybF::tkt, 12 h, A","NextSeq 500 sequencing: GSM7698513: Del14-4N24 DnybW PkasOP::nybF::tkt, 12 h, A Streptomyces albidoflavus RNA-Seq",Systems metabolic engineering of Streptomyces albus for advanced production of the reverse antibiotic nybomycin,"Del14-4N24 DnybW PkasOP::nybF::tkt, 12 h, A",331e738471f3d5103e1f6ff4403bb46d;02f32dc615b754d20b473389c33a2281,194597971;197053042,ftp.sra.ebi.ac.uk/vol1/fastq/SRR255/098/SRR25592598/SRR25592598_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR255/098/SRR25592598/SRR25592598_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR255/098/SRR25592598/SRR25592598_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR255/098/SRR25592598/SRR25592598_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR255/098/SRR25592598/SRR25592598_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR255/098/SRR25592598/SRR25592598_2.fastq.gz
SRX21321000,/seqFiles/fastq/SRX21321000_SRR25592597_1.fastq.gz,/seqFiles/fastq/SRX21321000_SRR25592597_2.fastq.gz,SRX21321000_SRR25592597,SRR25592597,SRX21321000,SAMN36919998,SRS18568431,PRJNA1003853,SRP454354,SRA1689879,GSM7698514_r1,GSM7698514_r1,GSM7698514,GSE240471,PAIRED,cDNA,TRANSCRIPTOMIC,RNA-Seq,GSM7698514,NextSeq 500,ILLUMINA,683954385,9072111,1886,Streptomyces albidoflavus,"Del14-4N24 DnybW PkasOP::nybF::tkt, 12 h, B","NextSeq 500 sequencing: GSM7698514: Del14-4N24 DnybW PkasOP::nybF::tkt, 12 h, B Streptomyces albidoflavus RNA-Seq",Systems metabolic engineering of Streptomyces albus for advanced production of the reverse antibiotic nybomycin,"Del14-4N24 DnybW PkasOP::nybF::tkt, 12 h, B",ec15200118dad712707fa49e7a7745bc;b45dba26bbffda83c4c6d4f7e814ad35,192086388;195438884,ftp.sra.ebi.ac.uk/vol1/fastq/SRR255/097/SRR25592597/SRR25592597_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR255/097/SRR25592597/SRR25592597_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR255/097/SRR25592597/SRR25592597_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR255/097/SRR25592597/SRR25592597_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR255/097/SRR25592597/SRR25592597_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR255/097/SRR25592597/SRR25592597_2.fastq.gz
SRX21321001,/seqFiles/fastq/SRX21321001_SRR25592596_1.fastq.gz,/seqFiles/fastq/SRX21321001_SRR25592596_2.fastq.gz,SRX21321001_SRR25592596,SRR25592596,SRX21321001,SAMN36919997,SRS18568433,PRJNA1003853,SRP454354,SRA1689879,GSM7698515_r1,GSM7698515_r1,GSM7698515,GSE240471,PAIRED,cDNA,TRANSCRIPTOMIC,RNA-Seq,GSM7698515,NextSeq 500,ILLUMINA,622896894,8262443,1886,Streptomyces albidoflavus,"Del14-4N24 DnybW PkasOP::nybF::tkt, 12 h, C","NextSeq 500 sequencing: GSM7698515: Del14-4N24 DnybW PkasOP::nybF::tkt, 12 h, C Streptomyces albidoflavus RNA-Seq",Systems metabolic engineering of Streptomyces albus for advanced production of the reverse antibiotic nybomycin,"Del14-4N24 DnybW PkasOP::nybF::tkt, 12 h, C",919fda6a9477da52d5030c8ab6218a39;e334d09caeb5f149a336076f06086d5c,177225980;180710715,ftp.sra.ebi.ac.uk/vol1/fastq/SRR255/096/SRR25592596/SRR25592596_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR255/096/SRR25592596/SRR25592596_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR255/096/SRR25592596/SRR25592596_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR255/096/SRR25592596/SRR25592596_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR255/096/SRR25592596/SRR25592596_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR255/096/SRR25592596/SRR25592596_2.fastq.gz
SRX21321002,/seqFiles/fastq/SRX21321002_SRR25592595_1.fastq.gz,/seqFiles/fastq/SRX21321002_SRR25592595_2.fastq.gz,SRX21321002_SRR25592595,SRR25592595,SRX21321002,SAMN36919996,SRS18568432,PRJNA1003853,SRP454354,SRA1689879,GSM7698516_r1,GSM7698516_r1,GSM7698516,GSE240471,PAIRED,cDNA,TRANSCRIPTOMIC,RNA-Seq,GSM7698516,NextSeq 500,ILLUMINA,687940304,9129431,1886,Streptomyces albidoflavus,"Del14-4N24 DnybW PkasOP::nybF::tkt, 46 h, A","NextSeq 500 sequencing: GSM7698516: Del14-4N24 DnybW PkasOP::nybF::tkt, 46 h, A Streptomyces albidoflavus RNA-Seq",Systems metabolic engineering of Streptomyces albus for advanced production of the reverse antibiotic nybomycin,"Del14-4N24 DnybW PkasOP::nybF::tkt, 46 h, A",2707917e9b0817ec53b27583b556fdb6;1e931a11fb731bab5dee21c0add0eef4,161363842;169615471,ftp.sra.ebi.ac.uk/vol1/fastq/SRR255/095/SRR25592595/SRR25592595_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR255/095/SRR25592595/SRR25592595_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR255/095/SRR25592595/SRR25592595_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR255/095/SRR25592595/SRR25592595_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR255/095/SRR25592595/SRR25592595_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR255/095/SRR25592595/SRR25592595_2.fastq.gz
SRX21321003,/seqFiles/fastq/SRX21321003_SRR25592594_1.fastq.gz,/seqFiles/fastq/SRX21321003_SRR25592594_2.fastq.gz,SRX21321003_SRR25592594,SRR25592594,SRX21321003,SAMN36919995,SRS18568434,PRJNA1003853,SRP454354,SRA1689879,GSM7698517_r1,GSM7698517_r1,GSM7698517,GSE240471,PAIRED,cDNA,TRANSCRIPTOMIC,RNA-Seq,GSM7698517,NextSeq 500,ILLUMINA,722230375,9583138,1886,Streptomyces albidoflavus,"Del14-4N24 DnybW PkasOP::nybF::tkt, 46 h, B","NextSeq 500 sequencing: GSM7698517: Del14-4N24 DnybW PkasOP::nybF::tkt, 46 h, B Streptomyces albidoflavus RNA-Seq",Systems metabolic engineering of Streptomyces albus for advanced production of the reverse antibiotic nybomycin,"Del14-4N24 DnybW PkasOP::nybF::tkt, 46 h, B",7582fe536a95f6decaf84ac5ff63a304;0f3fd3221efb746bb151b5ef2fb8c3c5,171442235;179580666,ftp.sra.ebi.ac.uk/vol1/fastq/SRR255/094/SRR25592594/SRR25592594_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR255/094/SRR25592594/SRR25592594_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR255/094/SRR25592594/SRR25592594_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR255/094/SRR25592594/SRR25592594_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR255/094/SRR25592594/SRR25592594_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR255/094/SRR25592594/SRR25592594_2.fastq.gz
SRX21321004,/seqFiles/fastq/SRX21321004_SRR25592593_1.fastq.gz,/seqFiles/fastq/SRX21321004_SRR25592593_2.fastq.gz,SRX21321004_SRR25592593,SRR25592593,SRX21321004,SAMN36919994,SRS18568435,PRJNA1003853,SRP454354,SRA1689879,GSM7698518_r1,GSM7698518_r1,GSM7698518,GSE240471,PAIRED,cDNA,TRANSCRIPTOMIC,RNA-Seq,GSM7698518,NextSeq 500,ILLUMINA,628573072,8338673,1886,Streptomyces albidoflavus,"Del14-4N24 DnybW PkasOP::nybF::tkt, 46 h, C","NextSeq 500 sequencing: GSM7698518: Del14-4N24 DnybW PkasOP::nybF::tkt, 46 h, C Streptomyces albidoflavus RNA-Seq",Systems metabolic engineering of Streptomyces albus for advanced production of the reverse antibiotic nybomycin,"Del14-4N24 DnybW PkasOP::nybF::tkt, 46 h, C",dee8cb45b45e5d68999b317a52a6d3ed;c5d9a6b1cb661e3e3c5f570756649269,154578908;160810245,ftp.sra.ebi.ac.uk/vol1/fastq/SRR255/093/SRR25592593/SRR25592593_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR255/093/SRR25592593/SRR25592593_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR255/093/SRR25592593/SRR25592593_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR255/093/SRR25592593/SRR25592593_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR255/093/SRR25592593/SRR25592593_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR255/093/SRR25592593/SRR25592593_2.fastq.gz
SRX21321005,/seqFiles/fastq/SRX21321005_SRR25592592_1.fastq.gz,/seqFiles/fastq/SRX21321005_SRR25592592_2.fastq.gz,SRX21321005_SRR25592592,SRR25592592,SRX21321005,SAMN36919993,SRS18568437,PRJNA1003853,SRP454354,SRA1689879,GSM7698519_r1,GSM7698519_r1,GSM7698519,GSE240471,PAIRED,cDNA,TRANSCRIPTOMIC,RNA-Seq,GSM7698519,NextSeq 500,ILLUMINA,656055522,8703943,1886,Streptomyces albidoflavus,"Del14-4N24 DnybW PkasOP::nybF::tkt, 70 h , A","NextSeq 500 sequencing: GSM7698519: Del14-4N24 DnybW PkasOP::nybF::tkt, 70 h , A Streptomyces albidoflavus RNA-Seq",Systems metabolic engineering of Streptomyces albus for advanced production of the reverse antibiotic nybomycin,"Del14-4N24 DnybW PkasOP::nybF::tkt, 70 h , A",2b0bd462880b2dad55e76f3f303f3b09;1a2b3c5ae9a5630550194ff6b1b3a638,166019071;170793296,ftp.sra.ebi.ac.uk/vol1/fastq/SRR255/092/SRR25592592/SRR25592592_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR255/092/SRR25592592/SRR25592592_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR255/092/SRR25592592/SRR25592592_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR255/092/SRR25592592/SRR25592592_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR255/092/SRR25592592/SRR25592592_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR255/092/SRR25592592/SRR25592592_2.fastq.gz
SRX21321006,/seqFiles/fastq/SRX21321006_SRR25592591_1.fastq.gz,/seqFiles/fastq/SRX21321006_SRR25592591_2.fastq.gz,SRX21321006_SRR25592591,SRR25592591,SRX21321006,SAMN36919992,SRS18568438,PRJNA1003853,SRP454354,SRA1689879,GSM7698520_r1,GSM7698520_r1,GSM7698520,GSE240471,PAIRED,cDNA,TRANSCRIPTOMIC,RNA-Seq,GSM7698520,NextSeq 500,ILLUMINA,723761181,9601541,1886,Streptomyces albidoflavus,"Del14-4N24 DnybW PkasOP::nybF::tkt, 70 h , B","NextSeq 500 sequencing: GSM7698520: Del14-4N24 DnybW PkasOP::nybF::tkt, 70 h , B Streptomyces albidoflavus RNA-Seq",Systems metabolic engineering of Streptomyces albus for advanced production of the reverse antibiotic nybomycin,"Del14-4N24 DnybW PkasOP::nybF::tkt, 70 h , B",edc7d2685f41dec607fa6177d5cbb3f3;1c03c9213d245efdff79bd4f22f91ce6,185633825;190202698,ftp.sra.ebi.ac.uk/vol1/fastq/SRR255/091/SRR25592591/SRR25592591_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR255/091/SRR25592591/SRR25592591_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR255/091/SRR25592591/SRR25592591_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR255/091/SRR25592591/SRR25592591_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR255/091/SRR25592591/SRR25592591_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR255/091/SRR25592591/SRR25592591_2.fastq.gz
SRX21321007,/seqFiles/fastq/SRX21321007_SRR25592590_1.fastq.gz,/seqFiles/fastq/SRX21321007_SRR25592590_2.fastq.gz,SRX21321007_SRR25592590,SRR25592590,SRX21321007,SAMN36919991,SRS18568436,PRJNA1003853,SRP454354,SRA1689879,GSM7698521_r1,GSM7698521_r1,GSM7698521,GSE240471,PAIRED,cDNA,TRANSCRIPTOMIC,RNA-Seq,GSM7698521,NextSeq 500,ILLUMINA,694279735,9210653,1886,Streptomyces albidoflavus,"Del14-4N24 DnybW PkasOP::nybF::tkt, 70 h , C","NextSeq 500 sequencing: GSM7698521: Del14-4N24 DnybW PkasOP::nybF::tkt, 70 h , C Streptomyces albidoflavus RNA-Seq",Systems metabolic engineering of Streptomyces albus for advanced production of the reverse antibiotic nybomycin,"Del14-4N24 DnybW PkasOP::nybF::tkt, 70 h , C",343924f19f0ac7b47c174fd0387c00ea;37834db947276e9d1d09577249fdac2c,180194897;185670382,ftp.sra.ebi.ac.uk/vol1/fastq/SRR255/090/SRR25592590/SRR25592590_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR255/090/SRR25592590/SRR25592590_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR255/090/SRR25592590/SRR25592590_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR255/090/SRR25592590/SRR25592590_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR255/090/SRR25592590/SRR25592590_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR255/090/SRR25592590/SRR25592590_2.fastq.gz
SRX22369436,/seqFiles/fastq/SRX22369436_SRR26669401_1.fastq.gz,/seqFiles/fastq/SRX22369436_SRR26669401_2.fastq.gz,SRX22369436_SRR26669401,SRR26669401,SRX22369436,SAMN38102911,SRS19417101,PRJNA1003853,SRP454354,SRA1745349,GSM7882381_r1,GSM7882381_r1,GSM7882381,GSE240471,PAIRED,cDNA,TRANSCRIPTOMIC,RNA-Seq,GSM7882381,NextSeq 500,ILLUMINA,849541061,8422110,1886,Streptomyces albidoflavus,"Del14-4N24 DnybWX PkasOP::nybF::zwf, 12 h, replicate 1 [NYB-10_t1_A]","NextSeq 500 sequencing: GSM7882381: Del14-4N24 DnybWX PkasOP::nybF::zwf, 12 h, replicate 1 [NYB-10_t1_A] Streptomyces albidoflavus RNA-Seq",Systems metabolic engineering of Streptomyces albus for advanced production of the reverse antibiotic nybomycin,"Del14-4N24 DnybWX PkasOP::nybF::zwf, 12 h, replicate 1 [NYB-10_t1_A]",82c6553da130f231e4b80c778d501af6;bb2f4ad8593814250fc285014d0249ad,207580669;212227442,ftp.sra.ebi.ac.uk/vol1/fastq/SRR266/001/SRR26669401/SRR26669401_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR266/001/SRR26669401/SRR26669401_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR266/001/SRR26669401/SRR26669401_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR266/001/SRR26669401/SRR26669401_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR266/001/SRR26669401/SRR26669401_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR266/001/SRR26669401/SRR26669401_2.fastq.gz
SRX22369437,/seqFiles/fastq/SRX22369437_SRR26669400_1.fastq.gz,/seqFiles/fastq/SRX22369437_SRR26669400_2.fastq.gz,SRX22369437_SRR26669400,SRR26669400,SRX22369437,SAMN38102910,SRS19417102,PRJNA1003853,SRP454354,SRA1745349,GSM7882382_r1,GSM7882382_r1,GSM7882382,GSE240471,PAIRED,cDNA,TRANSCRIPTOMIC,RNA-Seq,GSM7882382,NextSeq 500,ILLUMINA,664565866,6591633,1886,Streptomyces albidoflavus,"Del14-4N24 DnybWX PkasOP::nybF::zwf, 12 h, replicate 2 [NYB-10_t1_B]","NextSeq 500 sequencing: GSM7882382: Del14-4N24 DnybWX PkasOP::nybF::zwf, 12 h, replicate 2 [NYB-10_t1_B] Streptomyces albidoflavus RNA-Seq",Systems metabolic engineering of Streptomyces albus for advanced production of the reverse antibiotic nybomycin,"Del14-4N24 DnybWX PkasOP::nybF::zwf, 12 h, replicate 2 [NYB-10_t1_B]",e298e4832d3daf4c2ca71d76f0b38bd7;f3a351c60dcb051b3949fd08ea4e68d2,161558463;164531302,ftp.sra.ebi.ac.uk/vol1/fastq/SRR266/000/SRR26669400/SRR26669400_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR266/000/SRR26669400/SRR26669400_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR266/000/SRR26669400/SRR26669400_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR266/000/SRR26669400/SRR26669400_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR266/000/SRR26669400/SRR26669400_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR266/000/SRR26669400/SRR26669400_2.fastq.gz
SRX22369438,/seqFiles/fastq/SRX22369438_SRR26669399_1.fastq.gz,/seqFiles/fastq/SRX22369438_SRR26669399_2.fastq.gz,SRX22369438_SRR26669399,SRR26669399,SRX22369438,SAMN38102909,SRS19417103,PRJNA1003853,SRP454354,SRA1745349,GSM7882383_r1,GSM7882383_r1,GSM7882383,GSE240471,PAIRED,cDNA,TRANSCRIPTOMIC,RNA-Seq,GSM7882383,NextSeq 500,ILLUMINA,708481104,7021868,1886,Streptomyces albidoflavus,"Del14-4N24 DnybWX PkasOP::nybF::zwf, 12 h, replicate 3 [NYB-10_t1_C]","NextSeq 500 sequencing: GSM7882383: Del14-4N24 DnybWX PkasOP::nybF::zwf, 12 h, replicate 3 [NYB-10_t1_C] Streptomyces albidoflavus RNA-Seq",Systems metabolic engineering of Streptomyces albus for advanced production of the reverse antibiotic nybomycin,"Del14-4N24 DnybWX PkasOP::nybF::zwf, 12 h, replicate 3 [NYB-10_t1_C]",1132390bdcf491acb3484856fa8fe10d;e9f7e8114eff4d780f99251aa93e8e00,174755121;177535373,ftp.sra.ebi.ac.uk/vol1/fastq/SRR266/099/SRR26669399/SRR26669399_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR266/099/SRR26669399/SRR26669399_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR266/099/SRR26669399/SRR26669399_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR266/099/SRR26669399/SRR26669399_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR266/099/SRR26669399/SRR26669399_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR266/099/SRR26669399/SRR26669399_2.fastq.gz
SRX22369439,/seqFiles/fastq/SRX22369439_SRR26669398_1.fastq.gz,/seqFiles/fastq/SRX22369439_SRR26669398_2.fastq.gz,SRX22369439_SRR26669398,SRR26669398,SRX22369439,SAMN38102908,SRS19417104,PRJNA1003853,SRP454354,SRA1745349,GSM7882384_r1,GSM7882384_r1,GSM7882384,GSE240471,PAIRED,cDNA,TRANSCRIPTOMIC,RNA-Seq,GSM7882384,NextSeq 500,ILLUMINA,616327759,6124792,1886,Streptomyces albidoflavus,"Del14-4N24 DnybWX PkasOP::nybF::zwf, 70 h , replicate 1 [NYB-10_t3_A]","NextSeq 500 sequencing: GSM7882384: Del14-4N24 DnybWX PkasOP::nybF::zwf, 70 h , replicate 1 [NYB-10_t3_A] Streptomyces albidoflavus RNA-Seq",Systems metabolic engineering of Streptomyces albus for advanced production of the reverse antibiotic nybomycin,"Del14-4N24 DnybWX PkasOP::nybF::zwf, 70 h , replicate 1 [NYB-10_t3_A]",a1d7d5103e90132ccace1db3e4bcadf6;cee2bd9463fc5c2829b01de5a8fad39f,150770056;154397642,ftp.sra.ebi.ac.uk/vol1/fastq/SRR266/098/SRR26669398/SRR26669398_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR266/098/SRR26669398/SRR26669398_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR266/098/SRR26669398/SRR26669398_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR266/098/SRR26669398/SRR26669398_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR266/098/SRR26669398/SRR26669398_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR266/098/SRR26669398/SRR26669398_2.fastq.gz
SRX22369440,/seqFiles/fastq/SRX22369440_SRR26669397_1.fastq.gz,/seqFiles/fastq/SRX22369440_SRR26669397_2.fastq.gz,SRX22369440_SRR26669397,SRR26669397,SRX22369440,SAMN38102907,SRS19417105,PRJNA1003853,SRP454354,SRA1745349,GSM7882385_r1,GSM7882385_r1,GSM7882385,GSE240471,PAIRED,cDNA,TRANSCRIPTOMIC,RNA-Seq,GSM7882385,NextSeq 500,ILLUMINA,735945740,7292523,1886,Streptomyces albidoflavus,"Del14-4N24 DnybWX PkasOP::nybF::zwf, 70 h , replicate 2 [NYB-10_t3_B]","NextSeq 500 sequencing: GSM7882385: Del14-4N24 DnybWX PkasOP::nybF::zwf, 70 h , replicate 2 [NYB-10_t3_B] Streptomyces albidoflavus RNA-Seq",Systems metabolic engineering of Streptomyces albus for advanced production of the reverse antibiotic nybomycin,"Del14-4N24 DnybWX PkasOP::nybF::zwf, 70 h , replicate 2 [NYB-10_t3_B]",fba7dd6de07a625245ed385b8cf73fec;ffeb01cccf7a439878d849127a5f049b,180644370;183931714,ftp.sra.ebi.ac.uk/vol1/fastq/SRR266/097/SRR26669397/SRR26669397_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR266/097/SRR26669397/SRR26669397_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR266/097/SRR26669397/SRR26669397_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR266/097/SRR26669397/SRR26669397_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR266/097/SRR26669397/SRR26669397_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR266/097/SRR26669397/SRR26669397_2.fastq.gz
SRX22369441,/seqFiles/fastq/SRX22369441_SRR26669396_1.fastq.gz,/seqFiles/fastq/SRX22369441_SRR26669396_2.fastq.gz,SRX22369441_SRR26669396,SRR26669396,SRX22369441,SAMN38102906,SRS19417106,PRJNA1003853,SRP454354,SRA1745349,GSM7882386_r1,GSM7882386_r1,GSM7882386,GSE240471,PAIRED,cDNA,TRANSCRIPTOMIC,RNA-Seq,GSM7882386,NextSeq 500,ILLUMINA,635684778,6298359,1886,Streptomyces albidoflavus,"Del14-4N24 DnybWX PkasOP::nybF::zwf, 70 h , replicate 3 [NYB-10_t3_C]","NextSeq 500 sequencing: GSM7882386: Del14-4N24 DnybWX PkasOP::nybF::zwf, 70 h , replicate 3 [NYB-10_t3_C] Streptomyces albidoflavus RNA-Seq",Systems metabolic engineering of Streptomyces albus for advanced production of the reverse antibiotic nybomycin,"Del14-4N24 DnybWX PkasOP::nybF::zwf, 70 h , replicate 3 [NYB-10_t3_C]",268027d5f1ead8963570a226abf798d6;ad2b364f89cdbc2c2e2e41a98d9ab792,155580790;157831691,ftp.sra.ebi.ac.uk/vol1/fastq/SRR266/096/SRR26669396/SRR26669396_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR266/096/SRR26669396/SRR26669396_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR266/096/SRR26669396/SRR26669396_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR266/096/SRR26669396/SRR26669396_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/SRR266/096/SRR26669396/SRR26669396_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR266/096/SRR26669396/SRR26669396_2.fastq.gz
