,gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
47,HW372_00220,HW372_00220,100.0,73,0,0,1,73,1,73,1.48e-48,145.0,73,1.0,<=>
48,HW372_00230,HW372_00230,100.0,141,0,0,1,141,1,141,9.319999999999999e-106,295.0,141,1.0,<=>
49,HW372_00235,HW372_00235,100.0,111,0,0,1,111,1,111,2.74e-82,233.0,111,1.0,<=>
50,HW372_00240,HW372_00240,100.0,157,0,0,1,157,1,157,1.69e-115,320.0,157,1.0,<=>
51,HW372_00250,HW372_00250,100.0,317,0,0,1,317,1,317,0.0,659.0,317,1.0,<=>
52,HW372_00255,HW372_00255,100.0,204,0,0,1,204,1,204,1.0900000000000001e-155,426.0,204,1.0,<=>
53,HW372_00260,HW372_00260,100.0,72,0,0,1,72,1,72,6.86e-50,148.0,72,1.0,<=>
54,HW372_00265,HW372_00265,100.0,261,0,0,1,261,1,261,0.0,542.0,261,1.0,<=>
55,HW372_00270,HW372_00270,100.0,337,0,0,1,337,1,337,0.0,691.0,337,1.0,<=>
56,HW372_00275,HW372_00275,100.0,227,0,0,1,227,1,227,2.77e-169,462.0,227,1.0,<=>
57,HW372_00280,HW372_00280,100.0,366,0,0,1,366,1,366,0.0,766.0,366,1.0,<=>
58,HW372_00285,HW372_00285,100.0,161,0,0,1,161,1,161,2.52e-121,335.0,161,1.0,<=>
59,HW372_00290,HW372_00290,100.0,608,0,0,1,608,1,608,0.0,1246.0,608,1.0,<=>
60,HW372_00295,HW372_00295,100.0,65,0,0,1,65,1,65,9.559999999999999e-45,134.0,65,1.0,<=>
61,HW372_00300,HW372_00300,100.0,441,0,0,1,441,1,441,0.0,912.0,441,1.0,<=>
62,HW372_00305,HW372_00305,100.0,403,0,0,1,403,1,403,0.0,837.0,403,1.0,<=>
63,HW372_00315,HW372_00315,100.0,460,0,0,1,460,1,460,0.0,940.0,460,1.0,<=>
64,HW372_00320,HW372_00320,100.0,772,0,0,1,772,1,772,0.0,1618.0,772,1.0,<=>
65,HW372_00325,HW372_00325,100.0,517,0,0,1,517,1,517,0.0,1061.0,517,1.0,<=>
66,HW372_00330,HW372_00330,100.0,156,0,0,1,156,1,156,5.47e-115,319.0,156,1.0,<=>
67,HW372_00335,HW372_00335,100.0,104,0,0,1,104,1,104,7.770000000000001e-72,206.0,104,1.0,<=>
68,HW372_00340,HW372_00340,100.0,363,0,0,1,363,1,363,0.0,717.0,363,1.0,<=>
69,HW372_00345,HW372_00345,100.0,283,0,0,1,283,1,283,0.0,578.0,283,1.0,<=>
70,HW372_00350,HW372_00350,100.0,286,0,0,1,286,1,286,0.0,588.0,286,1.0,<=>
71,HW372_00355,HW372_00355,100.0,310,0,0,1,310,1,310,0.0,638.0,310,1.0,<=>
72,HW372_00360,HW372_00360,100.0,226,0,0,1,226,1,226,2.06e-174,475.0,226,1.0,<=>
73,HW372_00365,HW372_00365,100.0,569,0,0,1,569,1,569,0.0,1152.0,569,1.0,<=>
74,HW372_00370,HW372_00370,100.0,463,0,0,1,463,1,463,0.0,915.0,463,1.0,<=>
75,HW372_00375,HW372_00375,100.0,401,0,0,1,401,1,401,0.0,790.0,401,1.0,<=>
76,HW372_00380,HW372_00380,100.0,693,0,0,1,693,1,693,0.0,1414.0,693,1.0,<=>
77,HW372_00385,HW372_00385,100.0,229,0,0,1,229,1,229,4.21e-175,477.0,229,1.0,<=>
78,HW372_00390,HW372_00390,100.0,702,0,0,1,702,1,702,0.0,1461.0,702,1.0,<=>
79,HW372_00395,HW372_00395,100.0,91,0,0,1,91,1,91,2.8299999999999997e-60,176.0,91,1.0,<=>
80,HW372_00400,HW372_00400,100.0,207,0,0,1,207,1,207,2.42e-156,428.0,207,1.0,<=>
81,HW372_00410,HW372_00410,100.0,205,0,0,1,205,1,205,6.899999999999999e-146,401.0,205,1.0,<=>
82,HW372_00415,HW372_00415,100.0,274,0,0,1,274,1,274,0.0,571.0,274,1.0,<=>
83,HW372_00420,HW372_00420,100.0,287,0,0,1,287,1,287,0.0,575.0,287,1.0,<=>
84,HW372_00425,HW372_00425,100.0,238,0,0,1,238,1,238,1.14e-177,484.0,238,1.0,<=>
85,HW372_00430,HW372_00430,100.0,213,0,0,1,213,1,213,8.05e-159,434.0,213,1.0,<=>
86,HW372_00435,HW372_00435,100.0,198,0,0,1,198,1,198,9.3e-145,398.0,198,1.0,<=>
87,HW372_00440,HW372_00440,100.0,152,0,0,1,152,1,152,1.25e-111,310.0,152,1.0,<=>
88,HW372_00445,HW372_00445,100.0,406,0,0,1,406,1,406,0.0,829.0,406,1.0,<=>
89,HW372_00450,HW372_00450,100.0,222,0,0,1,222,1,222,5.24e-167,456.0,222,1.0,<=>
90,HW372_00455,HW372_00455,100.0,78,0,0,1,78,1,78,3.18e-55,162.0,78,1.0,<=>
91,HW372_00460,HW372_00460,100.0,55,0,0,1,55,1,55,1.0200000000000001e-35,111.0,55,1.0,<=>
92,HW372_00465,HW372_00465,100.0,269,0,0,1,269,1,269,0.0,553.0,269,1.0,<=>
93,HW372_00470,HW372_00470,100.0,159,0,0,1,159,1,159,5.71e-119,329.0,159,1.0,<=>
94,HW372_00475,HW372_00475,100.0,425,0,0,1,425,1,425,0.0,863.0,425,1.0,<=>
95,HW372_00480,HW372_00480,100.0,352,0,0,1,352,1,352,0.0,730.0,352,1.0,<=>
96,HW372_00485,HW372_00485,100.0,374,0,0,1,374,1,374,0.0,782.0,374,1.0,<=>
97,HW372_00490,HW372_00490,100.0,265,0,0,1,265,1,265,0.0,548.0,265,1.0,<=>
98,HW372_00495,HW372_00495,100.0,338,0,0,1,338,1,338,0.0,706.0,338,1.0,<=>
99,HW372_00500,HW372_00500,100.0,331,0,0,1,331,1,331,0.0,683.0,331,1.0,<=>
100,HW372_00505,HW372_00505,100.0,230,0,0,1,230,1,230,4.789999999999999e-170,464.0,230,1.0,<=>
101,HW372_00510,HW372_00510,100.0,342,0,0,1,342,1,342,0.0,706.0,342,1.0,<=>
102,HW372_00515,HW372_00515,100.0,327,0,0,1,327,1,327,0.0,675.0,327,1.0,<=>
103,HW372_00520,HW372_00520,100.0,417,0,0,1,417,1,417,0.0,844.0,417,1.0,<=>
104,HW372_00525,HW372_00525,100.0,326,0,0,1,326,1,326,0.0,671.0,326,1.0,<=>
105,HW372_00530,HW372_00530,100.0,348,0,0,1,348,1,348,0.0,720.0,348,1.0,<=>
106,HW372_00535,HW372_00535,100.0,310,0,0,1,310,1,310,0.0,641.0,310,1.0,<=>
107,HW372_00540,HW372_00540,100.0,398,0,0,1,398,1,398,0.0,818.0,398,1.0,<=>
108,HW372_00545,HW372_00545,100.0,341,0,0,1,341,1,341,0.0,702.0,341,1.0,<=>
109,HW372_00550,HW372_00550,100.0,344,0,0,1,344,1,344,0.0,720.0,344,1.0,<=>
110,HW372_00555,HW372_00555,100.0,319,0,0,1,319,1,319,0.0,660.0,319,1.0,<=>
111,HW372_00560,HW372_00560,100.0,427,0,0,1,427,1,427,0.0,851.0,427,1.0,<=>
112,HW372_00565,HW372_00565,100.0,514,0,0,1,514,1,514,0.0,1060.0,514,1.0,<=>
113,HW372_00570,HW372_00570,100.0,143,0,0,1,143,1,143,5.7e-104,290.0,143,1.0,<=>
114,HW372_00575,HW372_00575,100.0,83,0,0,1,83,1,83,4.37e-60,174.0,83,1.0,<=>
115,HW372_00580,HW372_00580,100.0,155,0,0,1,155,1,155,1.5400000000000001e-117,325.0,155,1.0,<=>
116,HW372_00585,HW372_00585,100.0,339,0,0,1,339,1,339,0.0,694.0,339,1.0,<=>
117,HW372_00590,HW372_00590,100.0,273,0,0,1,273,1,273,0.0,564.0,273,1.0,<=>
118,HW372_00595,HW372_00595,100.0,157,0,0,1,157,1,157,2.93e-118,327.0,157,1.0,<=>
119,HW372_00600,HW372_00600,100.0,396,0,0,1,396,1,396,0.0,807.0,396,1.0,<=>
120,HW372_00605,HW372_00605,100.0,258,0,0,1,258,1,258,0.0,531.0,258,1.0,<=>
121,HW372_00610,HW372_00610,100.0,551,0,0,1,551,1,551,0.0,1089.0,551,1.0,<=>
122,HW372_00615,HW372_00615,100.0,1778,0,0,1,1778,1,1778,0.0,3425.0,1778,1.0,<=>
123,HW372_00620,HW372_00620,100.0,227,0,0,1,227,1,227,5.07e-168,459.0,227,1.0,<=>
124,HW372_00625,HW372_00625,100.0,120,0,0,1,120,1,120,1.29e-84,239.0,120,1.0,<=>
125,HW372_00630,HW372_00630,100.0,69,0,0,1,69,1,69,1.4899999999999999e-46,139.0,69,1.0,<=>
126,HW372_00635,HW372_00635,100.0,195,0,0,1,195,1,195,8.52e-145,397.0,195,1.0,<=>
127,HW372_00640,HW372_00640,100.0,382,0,0,1,382,1,382,0.0,777.0,382,1.0,<=>
128,HW372_00645,HW372_00645,100.0,637,0,0,1,637,1,637,0.0,1290.0,637,1.0,<=>
129,HW372_00650,HW372_00650,100.0,120,0,0,1,120,1,120,9.420000000000001e-88,247.0,120,1.0,<=>
130,HW372_00655,HW372_00655,100.0,378,0,0,1,378,1,378,0.0,771.0,378,1.0,<=>
131,HW372_00660,HW372_00660,100.0,202,0,0,1,202,1,202,2.91e-150,412.0,202,1.0,<=>
132,HW372_00665,HW372_00665,100.0,463,0,0,1,463,1,463,0.0,942.0,463,1.0,<=>
133,HW372_00670,HW372_00670,100.0,614,0,0,1,614,1,614,0.0,1251.0,614,1.0,<=>
134,HW372_00675,HW372_00675,100.0,383,0,0,1,383,1,383,0.0,782.0,383,1.0,<=>
135,HW372_00680,HW372_00680,100.0,431,0,0,1,431,1,431,0.0,895.0,431,1.0,<=>
136,HW372_00685,HW372_00685,100.0,512,0,0,1,512,1,512,0.0,1064.0,512,1.0,<=>
137,HW372_00690,HW372_00690,100.0,231,0,0,1,231,1,231,3.98e-177,482.0,231,1.0,<=>
138,HW372_00695,HW372_00695,100.0,286,0,0,1,286,1,286,0.0,593.0,286,1.0,<=>
139,HW372_00700,HW372_00700,100.0,220,0,0,1,220,1,220,1.53e-161,442.0,220,1.0,<=>
140,HW372_00705,HW372_00705,100.0,498,0,0,1,498,1,498,0.0,1033.0,498,1.0,<=>
141,HW372_00710,HW372_00710,100.0,328,0,0,1,328,1,328,0.0,675.0,328,1.0,<=>
142,HW372_00715,HW372_00715,100.0,425,0,0,1,425,1,425,0.0,827.0,425,1.0,<=>
143,HW372_00720,HW372_00720,100.0,155,0,0,1,155,1,155,1.56e-111,310.0,155,1.0,<=>
144,HW372_00725,HW372_00725,100.0,306,0,0,1,306,1,306,0.0,641.0,306,1.0,<=>
145,HW372_00730,HW372_00730,100.0,154,0,0,1,154,1,154,8.219999999999999e-115,318.0,154,1.0,<=>
146,HW372_00735,HW372_00735,100.0,332,0,0,1,332,1,332,0.0,686.0,332,1.0,<=>
147,HW372_00740,HW372_00740,100.0,282,0,0,1,282,1,282,0.0,587.0,282,1.0,<=>
148,HW372_00745,HW372_00745,100.0,157,0,0,1,157,1,157,1.04e-114,318.0,157,1.0,<=>
149,HW372_00750,HW372_00750,100.0,417,0,0,1,417,1,417,0.0,860.0,417,1.0,<=>
150,HW372_00755,HW372_00755,100.0,676,0,0,1,676,1,676,0.0,1403.0,676,1.0,<=>
151,HW372_00760,HW372_00760,100.0,274,0,0,1,274,1,274,0.0,569.0,274,1.0,<=>
152,HW372_00765,HW372_00765,100.0,392,0,0,1,392,1,392,0.0,815.0,392,1.0,<=>
153,HW372_00770,HW372_00770,100.0,393,0,0,1,393,1,393,0.0,759.0,393,1.0,<=>
154,HW372_00775,HW372_00775,100.0,513,0,0,1,513,1,513,0.0,1041.0,513,1.0,<=>
155,HW372_00785,HW372_00785,100.0,440,0,0,1,440,1,440,0.0,922.0,440,1.0,<=>
156,HW372_00790,HW372_00790,100.0,484,0,0,1,484,1,484,0.0,991.0,484,1.0,<=>
157,HW372_00795,HW372_00795,100.0,113,0,0,1,113,1,113,8.890000000000001e-80,226.0,113,1.0,<=>
158,HW372_00800,HW372_00800,100.0,145,0,0,1,145,1,145,2.97e-105,293.0,145,1.0,<=>
159,HW372_00805,HW372_00805,100.0,331,0,0,1,331,1,331,0.0,672.0,331,1.0,<=>
160,HW372_00810,HW372_00810,100.0,99,0,0,1,99,1,99,1.5500000000000002e-73,210.0,99,1.0,<=>
161,HW372_00815,HW372_00815,100.0,303,0,0,1,303,1,303,0.0,634.0,303,1.0,<=>
162,HW372_00820,HW372_00820,100.0,689,0,0,1,689,1,689,0.0,1403.0,689,1.0,<=>
163,HW372_00825,HW372_00825,100.0,50,0,0,1,50,1,50,2.28e-32,102.0,50,1.0,<=>
164,HW372_00830,HW372_00830,100.0,70,0,0,1,70,1,70,1.38e-47,142.0,70,1.0,<=>
165,HW372_00835,HW372_00835,100.0,96,0,0,1,96,1,96,1.4899999999999998e-68,197.0,96,1.0,<=>
166,HW372_00840,HW372_00840,100.0,236,0,0,1,236,1,236,1.3799999999999999e-176,481.0,236,1.0,<=>
167,HW372_00845,HW372_00845,100.0,324,0,0,1,324,1,324,0.0,671.0,324,1.0,<=>
168,HW372_00850,HW372_00850,100.0,219,0,0,1,219,1,219,3.95e-158,433.0,219,1.0,<=>
169,HW372_00855,HW372_00855,100.0,777,0,0,1,777,1,777,0.0,1617.0,777,1.0,<=>
170,HW372_00860,HW372_00860,100.0,146,0,0,1,146,1,146,8.970000000000001e-110,305.0,146,1.0,<=>
171,HW372_00865,HW372_00865,100.0,187,0,0,1,187,1,187,8.81e-145,397.0,187,1.0,<=>
172,HW372_00870,HW372_00870,100.0,232,0,0,1,232,1,232,4.4499999999999997e-175,477.0,232,1.0,<=>
173,HW372_00875,HW372_00875,100.0,402,0,0,1,402,1,402,0.0,798.0,402,1.0,<=>
174,HW372_00880,HW372_00880,100.0,563,0,0,1,563,1,563,0.0,1177.0,563,1.0,<=>
175,HW372_00890,HW372_00890,100.0,535,0,0,1,535,1,535,0.0,1117.0,535,1.0,<=>
176,HW372_00900,HW372_00900,100.0,339,0,0,1,339,1,339,0.0,674.0,339,1.0,<=>
177,HW372_00905,HW372_00905,100.0,300,0,0,1,300,1,300,0.0,595.0,300,1.0,<=>
178,HW372_00910,HW372_00910,100.0,327,0,0,1,327,1,327,0.0,672.0,327,1.0,<=>
179,HW372_00915,HW372_00915,100.0,334,0,0,1,334,1,334,0.0,689.0,334,1.0,<=>
180,HW372_00920,HW372_00920,100.0,423,0,0,1,423,1,423,0.0,848.0,423,1.0,<=>
181,HW372_00925,HW372_00925,100.0,35,0,0,1,35,1,35,1.43e-20,71.6,35,1.0,<=>
182,HW372_00930,HW372_00930,100.0,35,0,0,1,35,1,35,8.71e-21,72.4,35,1.0,<=>
183,HW372_00935,HW372_00935,100.0,559,0,0,1,559,1,559,0.0,1150.0,559,1.0,<=>
184,HW372_00940,HW372_00940,100.0,63,0,0,1,63,1,63,1.37e-41,126.0,63,1.0,<=>
185,HW372_00945,HW372_00945,100.0,523,0,0,1,523,1,523,0.0,1078.0,523,1.0,<=>
186,HW372_00950,HW372_00950,100.0,62,0,0,1,62,1,62,2.97e-41,125.0,62,1.0,<=>
187,HW372_00955,HW372_00955,100.0,250,0,0,1,250,1,250,0.0,509.0,250,1.0,<=>
188,HW372_00960,HW372_00960,100.0,872,0,0,1,872,1,872,0.0,1803.0,872,1.0,<=>
189,HW372_00965,HW372_00965,100.0,779,0,0,1,779,1,779,0.0,1595.0,779,1.0,<=>
190,HW372_00970,HW372_00970,100.0,368,0,0,1,368,1,368,0.0,761.0,368,1.0,<=>
191,HW372_00975,HW372_00975,100.0,1157,0,0,1,1157,1,1157,0.0,2360.0,1157,1.0,<=>
192,HW372_00980,HW372_00980,100.0,662,0,0,1,662,1,662,0.0,1347.0,662,1.0,<=>
193,HW372_00985,HW372_00985,100.0,428,0,0,1,428,1,428,0.0,848.0,428,1.0,<=>
194,HW372_00990,HW372_00990,100.0,498,0,0,1,498,1,498,0.0,1016.0,498,1.0,<=>
195,HW372_00995,HW372_00995,100.0,309,0,0,1,309,1,309,0.0,638.0,309,1.0,<=>
196,HW372_01000,HW372_01000,100.0,255,0,0,1,255,1,255,0.0,526.0,255,1.0,<=>
197,HW372_01005,HW372_01005,100.0,686,0,0,1,686,1,686,0.0,1385.0,686,1.0,<=>
198,HW372_01010,HW372_01010,100.0,440,0,0,1,440,1,440,0.0,863.0,440,1.0,<=>
199,HW372_01015,HW372_01015,100.0,337,0,0,1,337,1,337,0.0,690.0,337,1.0,<=>
200,HW372_01020,HW372_01020,100.0,323,0,0,1,323,1,323,0.0,664.0,323,1.0,<=>
201,HW372_01025,HW372_01025,100.0,200,0,0,1,200,1,200,1.77e-152,417.0,200,1.0,<=>
202,HW372_01030,HW372_01030,100.0,549,0,0,1,549,1,549,0.0,1131.0,549,1.0,<=>
203,HW372_01035,HW372_01035,100.0,465,0,0,1,465,1,465,0.0,971.0,465,1.0,<=>
204,HW372_01040,HW372_01040,100.0,466,0,0,1,466,1,466,0.0,973.0,466,1.0,<=>
205,HW372_01045,HW372_01045,100.0,274,0,0,1,274,1,274,0.0,570.0,274,1.0,<=>
206,HW372_01050,HW372_01050,100.0,242,0,0,1,242,1,242,0.0,498.0,242,1.0,<=>
207,HW372_01055,HW372_01055,100.0,1037,0,0,1,1037,1,1037,0.0,2107.0,1037,1.0,<=>
208,HW372_01060,HW372_01060,100.0,385,0,0,1,385,1,385,0.0,778.0,385,1.0,<=>
209,HW372_01065,HW372_01065,100.0,109,0,0,1,109,1,109,6.71e-79,224.0,109,1.0,<=>
210,HW372_01070,HW372_01070,100.0,175,0,0,1,175,1,175,7.039999999999999e-128,353.0,175,1.0,<=>
211,HW372_01075,HW372_01075,100.0,190,0,0,1,190,1,190,5.8e-134,370.0,190,1.0,<=>
212,HW372_01080,HW372_01080,100.0,110,0,0,1,110,1,110,1.4e-76,218.0,110,1.0,<=>
213,HW372_01085,HW372_01085,100.0,108,0,0,1,108,1,108,1.3800000000000002e-79,226.0,108,1.0,<=>
214,HW372_01090,HW372_01090,100.0,215,0,0,1,215,1,215,1.02e-156,429.0,215,1.0,<=>
215,HW372_01095,HW372_01095,100.0,256,0,0,1,256,1,256,0.0,531.0,256,1.0,<=>
216,HW372_01105,HW372_01105,100.0,207,0,0,1,207,1,207,1.99e-153,421.0,207,1.0,<=>
217,HW372_01110,HW372_01110,100.0,164,0,0,1,164,1,164,1.7600000000000003e-123,341.0,164,1.0,<=>
218,HW372_01115,HW372_01115,100.0,445,0,0,1,445,1,445,0.0,928.0,445,1.0,<=>
219,HW372_01120,HW372_01120,100.0,304,0,0,1,304,1,304,0.0,616.0,304,1.0,<=>
220,HW372_01125,HW372_01125,100.0,660,0,0,1,660,1,660,0.0,1354.0,660,1.0,<=>
221,HW372_01130,HW372_01130,100.0,342,0,0,1,342,1,342,0.0,710.0,342,1.0,<=>
222,HW372_01135,HW372_01135,100.0,176,0,0,1,176,1,176,1.0100000000000001e-129,358.0,176,1.0,<=>
223,HW372_01140,HW372_01140,100.0,188,0,0,1,188,1,188,8.05e-141,387.0,188,1.0,<=>
224,HW372_01150,HW372_01150,100.0,141,0,0,1,141,1,141,9.789999999999999e-104,289.0,141,1.0,<=>
225,HW372_01160,HW372_01160,100.0,450,0,0,1,450,1,450,0.0,930.0,450,1.0,<=>
226,HW372_01165,HW372_01165,100.0,280,0,0,1,280,1,280,0.0,576.0,280,1.0,<=>
227,HW372_01170,HW372_01170,100.0,680,0,0,1,680,1,680,0.0,1411.0,680,1.0,<=>
228,HW372_01175,HW372_01175,100.0,250,0,0,1,250,1,250,0.0,501.0,250,1.0,<=>
229,HW372_01180,HW372_01180,100.0,489,0,0,1,489,1,489,0.0,979.0,489,1.0,<=>
230,HW372_01185,HW372_01185,100.0,144,0,0,1,144,1,144,6.98e-106,295.0,144,1.0,<=>
231,HW372_01190,HW372_01190,100.0,111,0,0,1,111,1,111,1.12e-80,229.0,111,1.0,<=>
232,HW372_01195,HW372_01195,100.0,499,0,0,1,499,1,499,0.0,1007.0,499,1.0,<=>
233,HW372_01200,HW372_01200,100.0,397,0,0,1,397,1,397,0.0,819.0,397,1.0,<=>
234,HW372_01205,HW372_01205,100.0,350,0,0,1,350,1,350,0.0,696.0,350,1.0,<=>
235,HW372_01210,HW372_01210,100.0,355,0,0,1,355,1,355,0.0,700.0,355,1.0,<=>
236,HW372_01215,HW372_01215,100.0,911,0,0,1,911,1,911,0.0,1861.0,911,1.0,<=>
237,HW372_01225,HW372_01225,100.0,283,0,0,1,283,1,283,0.0,581.0,283,1.0,<=>
238,HW372_01230,HW372_01230,100.0,89,0,0,1,89,1,89,3.36e-64,185.0,89,1.0,<=>
239,HW372_01235,HW372_01235,100.0,502,0,0,1,502,1,502,0.0,1042.0,502,1.0,<=>
240,HW372_01240,HW372_01240,100.0,452,0,0,1,452,1,452,0.0,882.0,452,1.0,<=>
241,HW372_01245,HW372_01245,100.0,93,0,0,1,93,1,93,2.9300000000000003e-64,186.0,93,1.0,<=>
242,HW372_01250,HW372_01250,100.0,157,0,0,1,157,1,157,4.5700000000000004e-116,322.0,157,1.0,<=>
243,HW372_01255,HW372_01255,100.0,248,0,0,1,248,1,248,0.0,504.0,248,1.0,<=>
244,HW372_01260,HW372_01260,100.0,133,0,0,1,133,1,133,6.89e-96,269.0,133,1.0,<=>
245,HW372_01265,HW372_01265,100.0,268,0,0,1,268,1,268,0.0,542.0,268,1.0,<=>
246,HW372_01270,HW372_01270,100.0,254,0,0,1,254,1,254,0.0,511.0,254,1.0,<=>
247,HW372_01275,HW372_01275,100.0,277,0,0,1,277,1,277,0.0,544.0,277,1.0,<=>
248,HW372_01280,HW372_01280,100.0,314,0,0,1,314,1,314,0.0,627.0,314,1.0,<=>
249,HW372_01285,HW372_01285,100.0,524,0,0,1,524,1,524,0.0,1084.0,524,1.0,<=>
250,HW372_01290,HW372_01290,100.0,195,0,0,1,195,1,195,6.829999999999999e-146,400.0,195,1.0,<=>
251,HW372_01295,HW372_01295,100.0,349,0,0,1,349,1,349,0.0,687.0,349,1.0,<=>
252,HW372_01300,HW372_01300,100.0,416,0,0,1,416,1,416,0.0,808.0,416,1.0,<=>
253,HW372_01305,HW372_01305,100.0,185,0,0,1,185,1,185,1.72e-135,373.0,185,1.0,<=>
254,HW372_01310,HW372_01310,100.0,221,0,0,1,221,1,221,3.37e-162,444.0,221,1.0,<=>
255,HW372_01315,HW372_01315,100.0,81,0,0,1,81,1,81,1.41e-57,168.0,81,1.0,<=>
