"sample","fastq_1","fastq_2","id","run_accession","experiment_accession","sample_accession","secondary_sample_accession","study_accession","secondary_study_accession","submission_accession","run_alias","experiment_alias","sample_alias","study_alias","library_layout","library_selection","library_source","library_strategy","library_name","instrument_model","instrument_platform","base_count","read_count","tax_id","scientific_name","sample_title","experiment_title","study_title","sample_description","fastq_md5","fastq_bytes","fastq_ftp","fastq_galaxy","fastq_aspera"
"SRX13571738","/seqFiles/fastq/SRX13571738_SRR17399652_1.fastq.gz","/seqFiles/fastq/SRX13571738_SRR17399652_2.fastq.gz","SRX13571738_SRR17399652","SRR17399652","SRX13571738","SAMN14694311","SRS11464137","PRJNA628015","SRP353082","SRA1350727","VRE20-1-1_FRRP202369719-1a_1.fq.gz","LMU1-CAU378-1","cau378","PRJNA628015","PAIRED","PCR","TRANSCRIPTOMIC","RNA-Seq","LMU1-CAU378-1","HiSeq X Ten","ILLUMINA","1330762500","4435875","1352","Enterococcus faecium","Microbe sample from Enterococcus faecium","HiSeq X Ten sequencing: lefamulin1 treated cau378-1 transcriptome","Enterococcus faecium Genome sequencing and assembly","Microbe sample from Enterococcus faecium","4bde655b231b9c117479500dd90c4c45;903090590bb5bd68691c89459525397b","235178022;249521500","ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/052/SRR17399652/SRR17399652_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/052/SRR17399652/SRR17399652_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/052/SRR17399652/SRR17399652_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/052/SRR17399652/SRR17399652_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR173/052/SRR17399652/SRR17399652_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR173/052/SRR17399652/SRR17399652_2.fastq.gz"
"SRX13571739","/seqFiles/fastq/SRX13571739_SRR17399651_1.fastq.gz","/seqFiles/fastq/SRX13571739_SRR17399651_2.fastq.gz","SRX13571739_SRR17399651","SRR17399651","SRX13571739","SAMN14694311","SRS11464137","PRJNA628015","SRP353082","SRA1350727","VRE20-1-2_FRRP202369720-1a_1.fq.gz","LMU1-CAU378-2","cau378","PRJNA628015","PAIRED","PCR","TRANSCRIPTOMIC","RNA-Seq","LMU1-CAU378-2","HiSeq X Ten","ILLUMINA","1625376600","5417922","1352","Enterococcus faecium","Microbe sample from Enterococcus faecium","HiSeq X Ten sequencing: lefamulin1 treated cau378-2 transcriptome","Enterococcus faecium Genome sequencing and assembly","Microbe sample from Enterococcus faecium","8fcdaef53f66ee7e8ad25c20b741d47d;35cfaad269f4d62cf1656a20718811fd","284987945;308331150","ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/051/SRR17399651/SRR17399651_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/051/SRR17399651/SRR17399651_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/051/SRR17399651/SRR17399651_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/051/SRR17399651/SRR17399651_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR173/051/SRR17399651/SRR17399651_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR173/051/SRR17399651/SRR17399651_2.fastq.gz"
"SRX13571740","/seqFiles/fastq/SRX13571740_SRR17399650_1.fastq.gz","/seqFiles/fastq/SRX13571740_SRR17399650_2.fastq.gz","SRX13571740_SRR17399650","SRR17399650","SRX13571740","SAMN14694311","SRS11464137","PRJNA628015","SRP353082","SRA1350727","VRE20-1-3_FRRP202369721-1a_1.fq.gz","LMU1-CAU378-3","cau378","PRJNA628015","PAIRED","PCR","TRANSCRIPTOMIC","RNA-Seq","LMU1-CAU378-3","HiSeq X Ten","ILLUMINA","1365088500","4550295","1352","Enterococcus faecium","Microbe sample from Enterococcus faecium","HiSeq X Ten sequencing: lefamulin1 treated cau378-3 transcriptome","Enterococcus faecium Genome sequencing and assembly","Microbe sample from Enterococcus faecium","c10de4e2fa6f2dbf205c39e46d3ea805;3f8235e0f1d32fe5c0da28a0df7ed88a","240489515;266588667","ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/050/SRR17399650/SRR17399650_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/050/SRR17399650/SRR17399650_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/050/SRR17399650/SRR17399650_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/050/SRR17399650/SRR17399650_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR173/050/SRR17399650/SRR17399650_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR173/050/SRR17399650/SRR17399650_2.fastq.gz"
"SRX13571741","/seqFiles/fastq/SRX13571741_SRR17399649_1.fastq.gz","/seqFiles/fastq/SRX13571741_SRR17399649_2.fastq.gz","SRX13571741_SRR17399649","SRR17399649","SRX13571741","SAMN14694311","SRS11464137","PRJNA628015","SRP353082","SRA1350727","VRE20-10-1_FRRP202369722-1a_1.fq.gz","LMU10-CAU378-1","cau378","PRJNA628015","PAIRED","PCR","TRANSCRIPTOMIC","RNA-Seq","LMU10-CAU378-1","HiSeq X Ten","ILLUMINA","1225102200","4083674","1352","Enterococcus faecium","Microbe sample from Enterococcus faecium","HiSeq X Ten sequencing: lefamulin10 treated cau378-1 transcriptome","Enterococcus faecium Genome sequencing and assembly","Microbe sample from Enterococcus faecium","cbe0d462a80ac702b403a1a360f7dc68;1b020bee08762306dd7566b0708a08e4","223947910;238743432","ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/049/SRR17399649/SRR17399649_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/049/SRR17399649/SRR17399649_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/049/SRR17399649/SRR17399649_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/049/SRR17399649/SRR17399649_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR173/049/SRR17399649/SRR17399649_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR173/049/SRR17399649/SRR17399649_2.fastq.gz"
"SRX13571742","/seqFiles/fastq/SRX13571742_SRR17399648_1.fastq.gz","/seqFiles/fastq/SRX13571742_SRR17399648_2.fastq.gz","SRX13571742_SRR17399648","SRR17399648","SRX13571742","SAMN14694311","SRS11464137","PRJNA628015","SRP353082","SRA1350727","VRE20-10-2_FRRP202369723-1a_1.fq.gz","LMU10-CAU378-2","cau378","PRJNA628015","PAIRED","PCR","TRANSCRIPTOMIC","RNA-Seq","LMU10-CAU378-2","HiSeq X Ten","ILLUMINA","1372686600","4575622","1352","Enterococcus faecium","Microbe sample from Enterococcus faecium","HiSeq X Ten sequencing: lefamulin10 treated cau378-2 transcriptome","Enterococcus faecium Genome sequencing and assembly","Microbe sample from Enterococcus faecium","15139e9b092b4717a35ae50bb7870a4b;dffa6d9d8427132f3325af4b3b6edb15","252521638;269119059","ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/048/SRR17399648/SRR17399648_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/048/SRR17399648/SRR17399648_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/048/SRR17399648/SRR17399648_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/048/SRR17399648/SRR17399648_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR173/048/SRR17399648/SRR17399648_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR173/048/SRR17399648/SRR17399648_2.fastq.gz"
"SRX13571743","/seqFiles/fastq/SRX13571743_SRR17399647_1.fastq.gz","/seqFiles/fastq/SRX13571743_SRR17399647_2.fastq.gz","SRX13571743_SRR17399647","SRR17399647","SRX13571743","SAMN14694311","SRS11464137","PRJNA628015","SRP353082","SRA1350727","VRE20-10-3_FRRP202369724-1a_1.fq.gz","LMU10-CAU378-3","cau378","PRJNA628015","PAIRED","PCR","TRANSCRIPTOMIC","RNA-Seq","LMU10-CAU378-3","HiSeq X Ten","ILLUMINA","1485998400","4953328","1352","Enterococcus faecium","Microbe sample from Enterococcus faecium","HiSeq X Ten sequencing: lefamulin10 treated cau378-3 transcriptome","Enterococcus faecium Genome sequencing and assembly","Microbe sample from Enterococcus faecium","3ee84cc7f56dc21eb45b85772750686f;17285ed34828664b29e5361608f2c5e8","274429738;296502177","ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/047/SRR17399647/SRR17399647_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/047/SRR17399647/SRR17399647_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/047/SRR17399647/SRR17399647_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/047/SRR17399647/SRR17399647_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR173/047/SRR17399647/SRR17399647_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR173/047/SRR17399647/SRR17399647_2.fastq.gz"
"SRX13571744","/seqFiles/fastq/SRX13571744_SRR17399646_1.fastq.gz","/seqFiles/fastq/SRX13571744_SRR17399646_2.fastq.gz","SRX13571744_SRR17399646","SRR17399646","SRX13571744","SAMN14694301","SRS11464136","PRJNA628015","SRP353082","SRA1350727","VRE10-0-3_FRRP202369709-1r_1.fq.gz","CAU369-3","CAU369","PRJNA628015","PAIRED","PCR","TRANSCRIPTOMIC","RNA-Seq","CAU369-3","HiSeq X Ten","ILLUMINA","1780625100","5935417","1352","Enterococcus faecium","Microbe sample from Enterococcus faecium","HiSeq X Ten sequencing: nontreated VRE transcriptome","Enterococcus faecium Genome sequencing and assembly","Microbe sample from Enterococcus faecium","a25fe8b028edb007c3f9a89612897027;d8a6f1d7172e9634d9c7b996f5fa12e8","341090476;348952282","ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/046/SRR17399646/SRR17399646_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/046/SRR17399646/SRR17399646_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/046/SRR17399646/SRR17399646_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/046/SRR17399646/SRR17399646_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR173/046/SRR17399646/SRR17399646_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR173/046/SRR17399646/SRR17399646_2.fastq.gz"
"SRX13571745","/seqFiles/fastq/SRX13571745_SRR17399645_1.fastq.gz","/seqFiles/fastq/SRX13571745_SRR17399645_2.fastq.gz","SRX13571745_SRR17399645","SRR17399645","SRX13571745","SAMN14694301","SRS11464136","PRJNA628015","SRP353082","SRA1350727","VRE10-1-1_FRRP202369710-1b_1.fq.gz","LMU1-CAU369-1","CAU369","PRJNA628015","PAIRED","PCR","TRANSCRIPTOMIC","RNA-Seq","LMU1-CAU369-1","HiSeq X Ten","ILLUMINA","1073543700","3578479","1352","Enterococcus faecium","Microbe sample from Enterococcus faecium","HiSeq X Ten sequencing: lefamulin1 treated cau369-1 transcriptome","Enterococcus faecium Genome sequencing and assembly","Microbe sample from Enterococcus faecium","62e263a9d67a4d1308c3c4796665e644;335eb64591489512849bc882d87cd90a","217817573;231552466","ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/045/SRR17399645/SRR17399645_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/045/SRR17399645/SRR17399645_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/045/SRR17399645/SRR17399645_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/045/SRR17399645/SRR17399645_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR173/045/SRR17399645/SRR17399645_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR173/045/SRR17399645/SRR17399645_2.fastq.gz"
"SRX13571746","/seqFiles/fastq/SRX13571746_SRR17399644_1.fastq.gz","/seqFiles/fastq/SRX13571746_SRR17399644_2.fastq.gz","SRX13571746_SRR17399644","SRR17399644","SRX13571746","SAMN14694301","SRS11464136","PRJNA628015","SRP353082","SRA1350727","VRE10-1-2_FRRP202369711-1r_1.fq.gz","LMU1-CAU369-2","CAU369","PRJNA628015","PAIRED","PCR","TRANSCRIPTOMIC","RNA-Seq","LMU1-CAU369-2","HiSeq X Ten","ILLUMINA","1235325300","4117751","1352","Enterococcus faecium","Microbe sample from Enterococcus faecium","HiSeq X Ten sequencing: lefamulin1 treated cau369-2 transcriptome","Enterococcus faecium Genome sequencing and assembly","Microbe sample from Enterococcus faecium","c5bc0a135c985ab01d83f5efb21e9ac4;3f3322b61e11f25a1ab96e9181455262","259097011;264198385","ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/044/SRR17399644/SRR17399644_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/044/SRR17399644/SRR17399644_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/044/SRR17399644/SRR17399644_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/044/SRR17399644/SRR17399644_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR173/044/SRR17399644/SRR17399644_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR173/044/SRR17399644/SRR17399644_2.fastq.gz"
"SRX13571747","/seqFiles/fastq/SRX13571747_SRR17399643_1.fastq.gz","/seqFiles/fastq/SRX13571747_SRR17399643_2.fastq.gz","SRX13571747_SRR17399643","SRR17399643","SRX13571747","SAMN14694301","SRS11464136","PRJNA628015","SRP353082","SRA1350727","VRE10-1-3_FRRP202369712-1r_1.fq.gz","LMU1-CAU369-3","CAU369","PRJNA628015","PAIRED","PCR","TRANSCRIPTOMIC","RNA-Seq","LMU1-CAU369-3","HiSeq X Ten","ILLUMINA","1094037000","3646790","1352","Enterococcus faecium","Microbe sample from Enterococcus faecium","HiSeq X Ten sequencing: lefamulin1 treated cau369-3 transcriptome","Enterococcus faecium Genome sequencing and assembly","Microbe sample from Enterococcus faecium","8411c03abdca147aba4a4676482d7af8;eb7b4a51e6b682d73dd7f4179737dbd3","232075431;236011682","ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/043/SRR17399643/SRR17399643_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/043/SRR17399643/SRR17399643_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/043/SRR17399643/SRR17399643_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/043/SRR17399643/SRR17399643_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR173/043/SRR17399643/SRR17399643_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR173/043/SRR17399643/SRR17399643_2.fastq.gz"
"SRX13571748","/seqFiles/fastq/SRX13571748_SRR17399642_1.fastq.gz","/seqFiles/fastq/SRX13571748_SRR17399642_2.fastq.gz","SRX13571748_SRR17399642","SRR17399642","SRX13571748","SAMN14694301","SRS11464136","PRJNA628015","SRP353082","SRA1350727","VRE10-10-1_FRRP202369713-1r_1.fq.gz","LMU10-CAU369-1","CAU369","PRJNA628015","PAIRED","PCR","TRANSCRIPTOMIC","RNA-Seq","LMU10-CAU369-1","HiSeq X Ten","ILLUMINA","1026449100","3421497","1352","Enterococcus faecium","Microbe sample from Enterococcus faecium","HiSeq X Ten sequencing: lefamulin10 treated cau369-1 transcriptome","Enterococcus faecium Genome sequencing and assembly","Microbe sample from Enterococcus faecium","06561927d78f74f803bf18588c070524;5d535652abfa0b7f63d0b6c2f0283846","218944619;228223201","ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/042/SRR17399642/SRR17399642_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/042/SRR17399642/SRR17399642_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/042/SRR17399642/SRR17399642_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/042/SRR17399642/SRR17399642_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR173/042/SRR17399642/SRR17399642_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR173/042/SRR17399642/SRR17399642_2.fastq.gz"
"SRX13571749","/seqFiles/fastq/SRX13571749_SRR17399641_1.fastq.gz","/seqFiles/fastq/SRX13571749_SRR17399641_2.fastq.gz","SRX13571749_SRR17399641","SRR17399641","SRX13571749","SAMN14694301","SRS11464136","PRJNA628015","SRP353082","SRA1350727","VRE10-10-2_FRRP202369714-1r_1.fq.gz","LMU10-CAU369-2","CAU369","PRJNA628015","PAIRED","PCR","TRANSCRIPTOMIC","RNA-Seq","LMU10-CAU369-2","HiSeq X Ten","ILLUMINA","1565171100","5217237","1352","Enterococcus faecium","Microbe sample from Enterococcus faecium","HiSeq X Ten sequencing: lefamulin10 treated cau369-2 transcriptome","Enterococcus faecium Genome sequencing and assembly","Microbe sample from Enterococcus faecium","ff594b40308b3f6843fa437ed58459a6;fbfc68e74b7097ae6ff84e86f1062cb3","327385769;335634859","ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/041/SRR17399641/SRR17399641_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/041/SRR17399641/SRR17399641_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/041/SRR17399641/SRR17399641_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/041/SRR17399641/SRR17399641_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR173/041/SRR17399641/SRR17399641_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR173/041/SRR17399641/SRR17399641_2.fastq.gz"
"SRX13571750","/seqFiles/fastq/SRX13571750_SRR17399640_1.fastq.gz","/seqFiles/fastq/SRX13571750_SRR17399640_2.fastq.gz","SRX13571750_SRR17399640","SRR17399640","SRX13571750","SAMN14694301","SRS11464136","PRJNA628015","SRP353082","SRA1350727","VRE10-10-3_FRRP202369715-1r_1.fq.gz","LMU10-CAU369-3","CAU369","PRJNA628015","PAIRED","PCR","TRANSCRIPTOMIC","RNA-Seq","LMU10-CAU369-3","HiSeq X Ten","ILLUMINA","1688291100","5627637","1352","Enterococcus faecium","Microbe sample from Enterococcus faecium","HiSeq X Ten sequencing: lefamulin10 treated cau369-3 transcriptome","Enterococcus faecium Genome sequencing and assembly","Microbe sample from Enterococcus faecium","a37057f6f0f54050eae71c923627b952;bcbc423e9b7b4448e5328fa72d4efb06","347650672;351092785","ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/040/SRR17399640/SRR17399640_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/040/SRR17399640/SRR17399640_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/040/SRR17399640/SRR17399640_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/040/SRR17399640/SRR17399640_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR173/040/SRR17399640/SRR17399640_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR173/040/SRR17399640/SRR17399640_2.fastq.gz"
"SRX13571751","/seqFiles/fastq/SRX13571751_SRR17399639_1.fastq.gz","/seqFiles/fastq/SRX13571751_SRR17399639_2.fastq.gz","SRX13571751_SRR17399639","SRR17399639","SRX13571751","SAMN14694311","SRS11464137","PRJNA628015","SRP353082","SRA1350727","VRE20-0-1_FRRP202369716-1r_1.fq.gz","CAU378-1","cau378","PRJNA628015","PAIRED","PCR","TRANSCRIPTOMIC","RNA-Seq","CAU378-1","HiSeq X Ten","ILLUMINA","1674667200","5582224","1352","Enterococcus faecium","Microbe sample from Enterococcus faecium","HiSeq X Ten sequencing: nontreated cau378-1 transcriptome","Enterococcus faecium Genome sequencing and assembly","Microbe sample from Enterococcus faecium","15c90858e07ecdcf5eabcc86875ad459;c5d8c4f360991555b1e17e7056bb8a3a","307813589;319415859","ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/039/SRR17399639/SRR17399639_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/039/SRR17399639/SRR17399639_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/039/SRR17399639/SRR17399639_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/039/SRR17399639/SRR17399639_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR173/039/SRR17399639/SRR17399639_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR173/039/SRR17399639/SRR17399639_2.fastq.gz"
"SRX19289624","/seqFiles/fastq/SRX19289624_SRR23347778_1.fastq.gz","/seqFiles/fastq/SRX19289624_SRR23347778_2.fastq.gz","SRX19289624_SRR23347778","SRR23347778","SRX19289624","SAMN33126505","SRS16690640","PRJNA931930","SRP421132","SRA1585189","aerobic_Ci_S132_L003_R1_001.fastq","E. cium aerobic","E. faecium aerobic","PRJNA931930","PAIRED","RT-PCR","TRANSCRIPTOMIC","RNA-Seq","E. cium aerobic","Illumina NovaSeq 6000","ILLUMINA","5506645644","27260622","1352","Enterococcus faecium","Aerobic","Illumina NovaSeq 6000 sequencing: RNA-Seq of E. faecium _ aerobic cultured","E. faecium KACC 11954 transcriptome by oxygen conditions","Aerobic","bab87a2364c733f1c48101e228a3e76e;9f49112f80dad10801afb00f67a041c8","1223417649;1261482852","ftp.sra.ebi.ac.uk/vol1/fastq/SRR233/078/SRR23347778/SRR23347778_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR233/078/SRR23347778/SRR23347778_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR233/078/SRR23347778/SRR23347778_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR233/078/SRR23347778/SRR23347778_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR233/078/SRR23347778/SRR23347778_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR233/078/SRR23347778/SRR23347778_2.fastq.gz"
"SRX19289625","/seqFiles/fastq/SRX19289625_SRR23347777_1.fastq.gz","/seqFiles/fastq/SRX19289625_SRR23347777_2.fastq.gz","SRX19289625_SRR23347777","SRR23347777","SRX19289625","SAMN33126506","SRS16690641","PRJNA931930","SRP421132","SRA1585189","anaerobic_Ci_S133_L003_R1_001.fastq","E. cium anaerobic","E. faecium anaerobic","PRJNA931930","PAIRED","RT-PCR","TRANSCRIPTOMIC","RNA-Seq","E. cium anaerobic","Illumina NovaSeq 6000","ILLUMINA","6690941344","33123472","1352","Enterococcus faecium","Microbe sample from Enterococcus faecium","Illumina NovaSeq 6000 sequencing: RNA-Seq of E. faecium _ anaerobic cultured","E. faecium KACC 11954 transcriptome by oxygen conditions","Microbe sample from Enterococcus faecium","c4d927cf56f215ac9fccf951cade0bd6;f9cd9e1385ab1d1165192a73019ea339","1494364652;1535400944","ftp.sra.ebi.ac.uk/vol1/fastq/SRR233/077/SRR23347777/SRR23347777_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR233/077/SRR23347777/SRR23347777_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR233/077/SRR23347777/SRR23347777_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR233/077/SRR23347777/SRR23347777_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR233/077/SRR23347777/SRR23347777_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR233/077/SRR23347777/SRR23347777_2.fastq.gz"
"SRX19422872","/seqFiles/fastq/SRX19422872_SRR23530430_1.fastq.gz","/seqFiles/fastq/SRX19422872_SRR23530430_2.fastq.gz","SRX19422872_SRR23530430","SRR23530430","SRX19422872","SAMN33361410","SRS16817027","PRJNA936666","SRP423426","SRA1592773","DZ1.R1.fastq.gz","sample Control group","sample Control group","PRJNA936666","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","sample Control group","HiSeq X Ten","ILLUMINA","4339633696","14369648","1352","Enterococcus faecium","DZ","HiSeq X Ten sequencing: transcriptome Enterococcus faecium","Enterococcus faecium transcriptomic analysis","DZ","c070d9bb823b8da42d126685ea168325;0201e996bf88193f3ab5eafc0824bcde","839107338;812174954","ftp.sra.ebi.ac.uk/vol1/fastq/SRR235/030/SRR23530430/SRR23530430_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR235/030/SRR23530430/SRR23530430_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR235/030/SRR23530430/SRR23530430_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR235/030/SRR23530430/SRR23530430_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR235/030/SRR23530430/SRR23530430_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR235/030/SRR23530430/SRR23530430_2.fastq.gz"
"SRX19422873","/seqFiles/fastq/SRX19422873_SRR23530429_1.fastq.gz","/seqFiles/fastq/SRX19422873_SRR23530429_2.fastq.gz","SRX19422873_SRR23530429","SRR23530429","SRX19422873","SAMN33361411","SRS16817028","PRJNA936666","SRP423426","SRA1592773","SY1.R1.fastq.gz","sample experimental group","sample experimental group","PRJNA936666","PAIRED","cDNA","TRANSCRIPTOMIC","RNA-Seq","sample experimental group","HiSeq X Ten","ILLUMINA","4884024030","16172265","1352","Enterococcus faecium","SY","HiSeq X Ten sequencing: transcriptome Enterococcus faecium","Enterococcus faecium transcriptomic analysis","SY","54b483259cd5bc85ee03656bd5f5389d;f521b5a6556cfbf1824b92951b1b5f48","990373761;955736524","ftp.sra.ebi.ac.uk/vol1/fastq/SRR235/029/SRR23530429/SRR23530429_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR235/029/SRR23530429/SRR23530429_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR235/029/SRR23530429/SRR23530429_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR235/029/SRR23530429/SRR23530429_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR235/029/SRR23530429/SRR23530429_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR235/029/SRR23530429/SRR23530429_2.fastq.gz"
